Base,Source,Question,Base_Answer,Expected_Answer
The bear is green. The bear needs the dog. The bear needs the tiger. The dog eats the squirrel. The squirrel is nice. The squirrel is rough. The tiger is cold. If someone is big then they eat the tiger. If someone needs the tiger and they are nice then they eat the squirrel. If someone likes the dog then the dog eats the bear. All rough people are nice. If someone needs the bear and the bear is rough then the bear is nice. If someone likes the dog then the dog is big. If someone is green and cold then they need the bear. If someone is rough then they are big.,"Dave is big. Dave is cold. Dave is furry. Dave is red. Dave is round. Erin is cold. Fiona is furry. Fiona is kind. Fiona is rough. Fiona is round. Harry is cold. Harry is furry. Harry is rough. Harry is round. If something is red and round then it is big. If something is kind then it is round. All furry things are rough. If something is red then it is kind. Big, round things are rough. If Dave is furry then Dave is kind. All round, big things are rough. Big things are red. If something is cold then it is red.",squirrel is rough,True,True
Anne is smart. Bob is smart. Erin is not cold. Fiona is white. If someone is cold and rough then they are red. If someone is white then they are rough. If Erin is smart and Erin is white then Erin is rough. If Fiona is big then Fiona is cold. All smart people are not big. If someone is rough then they are smart.,"Gary is round. If something is round then it is not furry. Blue, furry things are quiet. Red, blue things are round. All round things are red. All round, furry things are not green. If something is quiet then it is green. If Gary is not furry then Gary is quiet. If Gary is furry and Gary is rough then Gary is quiet.",Anne is red,Unknown,Unknown
"Bob is furry. Bob is green. Bob is kind. Bob is nice. Bob is red. Bob is round. Bob is smart. Erin is kind. Erin is nice. Erin is red. Erin is round. Erin is smart. Fiona is furry. Fiona is green. Fiona is nice. If someone is round then they are red. Nice people are smart. All furry people are green. All smart people are nice. Smart, red people are kind. Green people are round.","Anne is not big. Anne is cold. Anne is kind. Anne is red. Anne is rough. Anne is round. Anne is white. Dave is big. Dave is cold. Dave is red. Dave is rough. Dave is white. If Anne is not white then Anne is not red. All cold, red people are kind. All white people are kind. Cold people are kind. If someone is red and kind then they are round. All rough, red people are cold.",Bob is kind,True,True
"Bob is young. Erin is quiet. Gary is quiet. Harry is kind. If Gary is cold and Gary is red then Gary is smart. If Erin is red then Erin is nice. All quiet things are kind. All red, quiet things are nice. Kind things are red. If something is quiet then it is smart.",Anne is cold. Bob is red. Dave is kind. Harry is nice. All kind people are cold. All big people are young. If someone is big then they are young. Cold people are big. If Dave is nice and Dave is not cold then Dave is furry. If Dave is not cold then Dave is red.,Erin is cold,Unknown,True
"Bob is big. Bob is green. Bob is nice. Bob is quiet. Bob is rough. Bob is smart. Bob is white. Dave is quiet. Erin is big. Erin is green. Erin is nice. Erin is quiet. Erin is rough. Erin is smart. Erin is white. If something is quiet and smart then it is green. If something is green then it is rough. All nice things are quiet. All quiet, white things are green. All rough things are nice. If something is quiet then it is green. If something is big then it is smart. All quiet things are big.","Anne is big. Anne is green. Bob is cold. Bob is rough. Bob is white. Erin is big. Erin is green. Harry is cold. Harry is furry. Harry is red. Harry is rough. Harry is white. If Erin is red and Erin is furry then Erin is green. If Erin is big then Erin is green. All red, white people are furry. If Harry is red and Harry is rough then Harry is furry. If Anne is white and Anne is red then Anne is big. If Harry is red then Harry is rough. Red people are green. All big people are red.",Bob is red,Unknown,True
Anne is blue. Fiona is rough. If someone is furry then they are kind. If Fiona is white then Fiona is green. All blue people are green.,"Gary is blue. Gary is quiet. Harry is round. Round, nice people are quiet. All quiet people are not furry. All round people are nice.",Anne is nice,Unknown,True
The cat is green. All green people are red.,The mouse is big. All big people are cold.,cat is cold,Unknown,True
The cow is big. The cow is red. The cow is round. All big people are round. Red people are nice. If the cow is nice and the cow is red then the cow is kind.,The mouse is big. The mouse is cold. The mouse is green. The mouse is kind. The mouse is red. If the mouse is red then the mouse is green. All cold things are big.,cow is big,True,True
"Bob is rough. Fiona is cold. Fiona is rough. Gary is big. Gary is quiet. Harry is big. Harry is rough. If someone is white and smart then they are furry. All rough people are big. All furry people are white. If someone is quiet and cold then they are white. All furry people are white. If Harry is big then Harry is cold. Big, smart people are quiet. If someone is big then they are smart.",Fiona is cold. Fiona is kind. Fiona is quiet. Fiona is red. Fiona is not rough. Fiona is round. Fiona is white. If someone is rough and not white then they are quiet. All cold people are quiet. If someone is quiet then they are kind. If someone is quiet and not rough then they are round. If Fiona is cold and Fiona is not quiet then Fiona is round. If Fiona is not quiet then Fiona is kind.,Bob is quiet,Unknown,True
Anne is round. Dave is cold. Gary is smart. All smart people are cold.,Bob is quiet. Bob is young. Harry is kind. All kind things are blue.,Gary is blue,Unknown,True
"Bob is rough. Fiona is cold. Fiona is rough. Gary is big. Gary is quiet. Harry is big. Harry is rough. If someone is white and smart then they are furry. All rough people are big. All furry people are white. If someone is quiet and cold then they are white. All furry people are white. If Harry is big then Harry is cold. Big, smart people are quiet. If someone is big then they are smart.","Anne is blue. Anne is furry. Anne is red. Anne is smart. Anne is white. Anne is young. Harry is young. All young people are smart. All furry, blue people are white. Young people are white. Blue people are young. If someone is white and not blue then they are not red. Smart people are red. If someone is red and not white then they are green. If someone is red and young then they are green.",Bob is smart,True,True
"Bob is red. Fiona is blue. Fiona is kind. All red things are furry. Quiet, cold things are red. Cold things are furry. If something is furry then it is kind. All kind things are round. If Bob is blue and Bob is red then Bob is round.",Bob is blue. Erin is white. Gary is furry. If Bob is kind then Bob is white. If Erin is kind then Erin is blue. All white people are quiet. If someone is kind and furry then they are quiet. Blue people are kind. All quiet people are white.,Bob is quiet,Unknown,True
"Bob is rough. Fiona is cold. Fiona is rough. Gary is big. Gary is quiet. Harry is big. Harry is rough. If someone is white and smart then they are furry. All rough people are big. All furry people are white. If someone is quiet and cold then they are white. All furry people are white. If Harry is big then Harry is cold. Big, smart people are quiet. If someone is big then they are smart.","Anne is smart. Bob is green. Bob is red. Bob is smart. Dave is cold. Dave is white. Dave is young. All white people are smart. Cold, young people are white. All rough people are white. All white, smart people are rough. If someone is rough and white then they are red. Green, young people are red. If someone is smart then they are green. If someone is white and rough then they are young.",Bob is smart,True,True
"Anne is blue. Anne is cold. Anne is green. Anne is rough. Anne is smart. Anne is young. Bob is blue. Bob is cold. Bob is furry. Bob is smart. Charlie is cold. Fiona is cold. Fiona is green. Fiona is rough. Fiona is smart. All smart things are furry. All cold, young things are smart. All furry things are blue.","Charlie is cold. Dave is kind. Gary is green. Gary is kind. Gary is red. Harry is kind. Harry is rough. Rough people are white. If someone is white and cold then they are green. All green people are cold. All cold, red people are rough. If someone is cold then they are big. All rough, green people are red. Big people are red.",Anne is cold,True,True
"Bob is round. Charlie is blue. Charlie is quiet. Charlie is red. Fiona is round. Fiona is smart. Harry is blue. Harry is cold. Harry is round. Harry is smart. All cold things are quiet. If something is red then it is smart. All cold things are rough. Smart, cold things are blue. Quiet, cold things are red. If something is blue and round then it is rough. All round things are cold.","Dave is big. Dave is blue. Dave is green. Dave is kind. Dave is not round. Dave is white. Dave is young. If someone is white and big then they are blue. Round, big people are blue. Green, white people are young. All round people are young. Green people are young. If someone is big and not round then they are green. All big people are white. If someone is green then they are kind.",Harry is young,Unknown,True
"Anne is blue. Anne is round. Anne is smart. Bob is green. Bob is red. Charlie is round. Erin is cold. Erin is green. Erin is round. Erin is smart. All red things are green. If something is smart and cold then it is green. If something is round then it is cold. Green things are young. If something is blue and red then it is green. If Erin is smart then Erin is red. All young, cold things are round. If something is smart and young then it is red.","Bob is big. Bob is blue. Bob is smart. Fiona is not big. Fiona is blue. Fiona is cold. Fiona is kind. Fiona is white. Gary is blue. Gary is cold. Gary is white. Harry is cold. If someone is big then they are not kind. If someone is blue and not kind then they are white. If someone is kind then they are white. Blue people are white. All kind, white people are young. All big people are cold. Young people are cold. All white people are cold.",Bob is cold,Unknown,True
"Anne is blue. Anne is cold. Anne is green. Anne is rough. Anne is smart. Anne is young. Bob is blue. Bob is cold. Bob is furry. Bob is smart. Charlie is cold. Fiona is cold. Fiona is green. Fiona is rough. Fiona is smart. All smart things are furry. All cold, young things are smart. All furry things are blue.","Fiona is furry. Fiona is quiet. Fiona is round. Gary is nice. Gary is rough. Harry is cold. Harry is green. Harry is quiet. Harry is rough. Harry is round. All quiet, cold people are rough. All green people are nice. Cold, quiet people are round. Nice, furry people are round. All green people are furry. Nice people are furry.",Anne is nice,Unknown,True
Anne is white. Dave is big. Dave is green. Dave is smart. Erin is cold. Erin is green. Harry is white. All cold people are white. If someone is smart and kind then they are round. If someone is big then they are kind. White people are big. All kind people are smart.,Charlie is blue. Charlie is not cold. Charlie is kind. Charlie is rough. Gary is blue. Gary is cold. Harry is not cold. Harry is kind. Harry is nice. Harry is rough. Harry is round. Harry is smart. All round people are nice. If someone is blue then they are round.,Erin is nice,Unknown,True
Anne is blue. Anne is kind. Anne is nice. Anne is young. Erin is not blue. Erin is not furry. Erin is kind. Erin is nice. Erin is quiet. Erin is smart. All kind things are quiet.,Anne is furry. Anne is green. Anne is red. Anne is round. Dave is furry. Fiona is smart. Harry is round. If someone is red then they are smart. Green people are red. All round people are green.,Anne is green,Unknown,True
Anne is blue. Fiona is rough. If someone is furry then they are kind. If Fiona is white then Fiona is green. All blue people are green.,"Anne is green. Charlie is furry. Fiona is kind. All green things are round. All white, kind things are furry. All smart things are round.",Anne is round,Unknown,True
Bob is big. Bob is not furry. Bob is kind. Bob is nice. Bob is not red. Bob is not round. Bob is young. Erin is big. Erin is furry. Erin is not kind. Erin is nice. Erin is red. Erin is round. Erin is young. If something is young and round then it is big. If Bob is nice and Bob is not red then Bob is kind. All kind things are nice.,"Bob is furry. Bob is white. Fiona is furry. Fiona is white. Gary is furry. Gary is nice. Gary is red. Gary is rough. Gary is smart. Gary is young. If Fiona is smart and Fiona is white then Fiona is rough. If someone is young and red then they are nice. Smart, nice people are young. Young people are nice. If Gary is furry then Gary is white. All smart people are white.",Bob is white,Unknown,True
Anne is smart. Bob is smart. Erin is not cold. Fiona is white. If someone is cold and rough then they are red. If someone is white then they are rough. If Erin is smart and Erin is white then Erin is rough. If Fiona is big then Fiona is cold. All smart people are not big. If someone is rough then they are smart.,"Anne is white. Bob is round. Erin is white. If Erin is white then Erin is quiet. All green people are furry. If someone is furry then they are round. If someone is cold and green then they are quiet. All white people are cold. If someone is round then they are furry. White people are furry. All quiet, round people are cold.",Anne is cold,Unknown,Unknown
"Bob is rough. Fiona is cold. Fiona is rough. Gary is big. Gary is quiet. Harry is big. Harry is rough. If someone is white and smart then they are furry. All rough people are big. All furry people are white. If someone is quiet and cold then they are white. All furry people are white. If Harry is big then Harry is cold. Big, smart people are quiet. If someone is big then they are smart.","Dave is green. Dave is red. Dave is young. Fiona is big. Gary is big. Gary is rough. Harry is quiet. If someone is quiet then they are red. If Fiona is red and Fiona is green then Fiona is blue. All big, quiet people are rough. Red, blue people are big. All quiet people are green. If someone is rough then they are blue. All big, quiet people are red. Blue people are quiet.",Bob is green,Unknown,True
"Bob is rough. Fiona is cold. Fiona is rough. Gary is big. Gary is quiet. Harry is big. Harry is rough. If someone is white and smart then they are furry. All rough people are big. All furry people are white. If someone is quiet and cold then they are white. All furry people are white. If Harry is big then Harry is cold. Big, smart people are quiet. If someone is big then they are smart.","Bob is blue. Bob is quiet. Bob is not round. Dave is blue. Dave is nice. Dave is quiet. Dave is rough. Dave is round. Dave is white. Dave is young. Erin is blue. Erin is nice. Erin is not rough. Erin is round. Erin is white. Erin is young. All quiet things are rough. If Erin is white and Erin is round then Erin is not quiet. Blue, nice things are white.",Bob is rough,True,True
Anne is blue. Fiona is rough. If someone is furry then they are kind. If Fiona is white then Fiona is green. All blue people are green.,The dog is big. The dog is nice. The dog is red. All red things are kind. If something is kind and big then it is round.,Anne is kind,Unknown,True
"Bob is furry. Bob is kind. Bob is rough. Bob is round. Dave is furry. Erin is furry. Erin is rough. Erin is young. Fiona is furry. Fiona is kind. Fiona is quiet. Fiona is round. Fiona is white. Fiona is young. If someone is white then they are kind. All young people are white. Furry people are rough. White, round people are young. If someone is kind then they are round. If Dave is furry then Dave is quiet. Round, white people are furry. All round, furry people are quiet. All quiet, rough people are white.","Bob is kind. Bob is quiet. Bob is round. Bob is smart. Bob is white. Bob is young. Gary is cold. Gary is kind. Gary is not round. Gary is not smart. Gary is white. Gary is young. All smart people are cold. All white, smart people are round. If someone is young and smart then they are round. If Bob is smart and Bob is not young then Bob is round. All cold people are white. All round, smart people are white. Young, round people are smart. If Bob is not smart and Bob is not kind then Bob is quiet.",Erin is cold,Unknown,True
"Charlie is cold. Charlie is furry. Charlie is round. Charlie is not smart. Erin is furry. Erin is not round. Fiona is blue. Harry is blue. Harry is cold. Harry is furry. Harry is nice. Harry is round. Harry is smart. Harry is young. If someone is young then they are blue. If someone is furry and blue then they are cold. All furry people are young. If Erin is furry then Erin is young. If Erin is smart then Erin is nice. If Harry is not blue then Harry is nice. If someone is cold and not round then they are smart. All nice, cold people are smart.","Charlie is big. Charlie is blue. Charlie is cold. Charlie is rough. Charlie is smart. Dave is blue. Dave is cold. Dave is furry. Dave is rough. Dave is round. Dave is smart. Fiona is big. Fiona is blue. Fiona is cold. Fiona is rough. Fiona is round. Big, furry things are rough. All round, cold things are rough. Smart, blue things are big. If something is furry and round then it is smart. All big, cold things are round. All blue, smart things are rough. If Charlie is blue and Charlie is furry then Charlie is cold. All smart things are cold.",Charlie is cold,True,True
Dave is cold. Dave is furry. Dave is green. Dave is nice. Dave is quiet. Dave is young. Erin is big. Erin is cold. Erin is furry. Erin is green. Erin is nice. Erin is quiet. Erin is young. Gary is furry. Gary is green. Gary is young. All nice people are big.,Anne is cold. Anne is smart. Bob is cold. Bob is green. Bob is red. Bob is smart. Bob is white. Bob is young. Fiona is green. Fiona is kind. Fiona is red. Harry is cold. Harry is green. Harry is kind. Harry is smart. Harry is white. All kind people are red.,Dave is red,Unknown,True
"Bob is furry. Bob is green. Bob is kind. Bob is nice. Bob is red. Bob is round. Bob is smart. Erin is kind. Erin is nice. Erin is red. Erin is round. Erin is smart. Fiona is furry. Fiona is green. Fiona is nice. If someone is round then they are red. Nice people are smart. All furry people are green. All smart people are nice. Smart, red people are kind. Green people are round.","Anne is big. Anne is blue. Charlie is blue. Charlie is furry. Charlie is red. Charlie is smart. Fiona is big. Fiona is blue. Fiona is cold. Fiona is furry. Fiona is red. Gary is red. All big, quiet things are smart. If something is big then it is cold. All big things are furry. If Gary is blue and Gary is cold then Gary is quiet. Furry, quiet things are cold. All red things are smart.",Bob is furry,True,True
"Bob is furry. Bob is green. Bob is kind. Bob is nice. Bob is red. Bob is round. Bob is smart. Erin is kind. Erin is nice. Erin is red. Erin is round. Erin is smart. Fiona is furry. Fiona is green. Fiona is nice. If someone is round then they are red. Nice people are smart. All furry people are green. All smart people are nice. Smart, red people are kind. Green people are round.","Charlie is big. Charlie is cold. Charlie is furry. Charlie is not nice. Charlie is quiet. Charlie is smart. Charlie is white. Big people are furry. Big, white people are cold. All nice people are cold. All big, nice people are not cold. All quiet, furry people are white. If Charlie is not nice and Charlie is not quiet then Charlie is white. All nice people are smart. If someone is quiet and not cold then they are not smart.",Bob is cold,Unknown,True
Charlie is green. Charlie is red. Charlie is young. Erin is green. Erin is quiet. Erin is red. Erin is smart. Fiona is big. Fiona is green. Fiona is quiet. All red things are young.,Dave is big. Dave is blue. Dave is kind. Dave is smart. Fiona is blue. Fiona is rough. Harry is blue. Harry is cold. Harry is kind. Harry is rough. All rough things are red.,Charlie is red,True,True
"Bob is round. Charlie is blue. Charlie is quiet. Charlie is red. Fiona is round. Fiona is smart. Harry is blue. Harry is cold. Harry is round. Harry is smart. All cold things are quiet. If something is red then it is smart. All cold things are rough. Smart, cold things are blue. Quiet, cold things are red. If something is blue and round then it is rough. All round things are cold.","Anne is blue. Anne is young. Charlie is furry. Charlie is round. Fiona is blue. Fiona is cold. Fiona is furry. Fiona is round. Fiona is smart. Gary is cold. Gary is round. All blue people are green. If someone is furry then they are smart. If someone is smart then they are round. All round, young people are cold. All smart, green people are young. All green, young people are furry.",Harry is green,Unknown,True
Charlie is green. Charlie is red. Charlie is young. Erin is green. Erin is quiet. Erin is red. Erin is smart. Fiona is big. Fiona is green. Fiona is quiet. All red things are young.,Bob is rough. Bob is not white. Charlie is not red. Charlie is not rough. Charlie is white. Fiona is smart. Gary is red. All smart people are white. If Fiona is white then Fiona is red.,Charlie is white,Unknown,True
Bob is big. Bob is not furry. Bob is kind. Bob is nice. Bob is not red. Bob is not round. Bob is young. Erin is big. Erin is furry. Erin is not kind. Erin is nice. Erin is red. Erin is round. Erin is young. If something is young and round then it is big. If Bob is nice and Bob is not red then Bob is kind. All kind things are nice.,Charlie is green. Dave is white. Harry is young. If something is red and white then it is cold. If something is red and cold then it is green. All white things are smart. If Dave is red and Dave is cold then Dave is white. If something is young and white then it is cold. If Charlie is cold and Charlie is young then Charlie is green. Green things are red. If something is young then it is green.,Bob is smart,Unknown,True
Bob is big. Bob is green. Bob is kind. Bob is nice. Bob is red. Bob is round. Bob is smart. Charlie is green. Charlie is kind. Dave is big. Dave is green. Dave is nice. Dave is round. Dave is smart. Harry is green. Harry is smart. All kind people are round.,Dave is cold. Dave is furry. Dave is green. Dave is nice. Dave is quiet. Dave is young. Erin is big. Erin is cold. Erin is furry. Erin is green. Erin is nice. Erin is quiet. Erin is young. Gary is furry. Gary is green. Gary is young. All nice people are big.,Bob is big,True,True
Anne is blue. Fiona is rough. If someone is furry then they are kind. If Fiona is white then Fiona is green. All blue people are green.,Bob is cold. Erin is red. Fiona is rough. All red people are round. If someone is rough then they are round. Rough people are round.,Anne is round,Unknown,True
"Anne is blue. Anne is round. Anne is smart. Bob is green. Bob is red. Charlie is round. Erin is cold. Erin is green. Erin is round. Erin is smart. All red things are green. If something is smart and cold then it is green. If something is round then it is cold. Green things are young. If something is blue and red then it is green. If Erin is smart then Erin is red. All young, cold things are round. If something is smart and young then it is red.","Bob is big. Bob is green. Bob is kind. Charlie is big. Charlie is blue. Charlie is cold. Charlie is furry. Charlie is green. Charlie is kind. Charlie is smart. Cold, smart people are blue. Green, smart people are big. All green, furry people are kind. All furry people are kind. If Bob is big and Bob is blue then Bob is furry. Kind, smart people are cold. If Charlie is smart and Charlie is kind then Charlie is blue. If someone is green then they are smart.",Bob is kind,Unknown,True
Anne is smart. Bob is smart. Erin is not cold. Fiona is white. If someone is cold and rough then they are red. If someone is white then they are rough. If Erin is smart and Erin is white then Erin is rough. If Fiona is big then Fiona is cold. All smart people are not big. If someone is rough then they are smart.,"Anne is blue. Anne is cold. Anne is rough. Dave is rough. Dave is white. Fiona is white. Harry is cold. All white, blue things are cold. White things are cold. All blue things are furry. If something is white and rough then it is not furry. Cold, white things are rough. All white, cold things are not blue.",Anne is furry,Unknown,Unknown
Charlie is green. Charlie is red. Charlie is young. Erin is green. Erin is quiet. Erin is red. Erin is smart. Fiona is big. Fiona is green. Fiona is quiet. All red things are young.,Anne is big. Anne is furry. Anne is smart. Anne is white. Dave is white. Fiona is big. Fiona is blue. Fiona is furry. Fiona is rough. Fiona is young. All white things are blue.,Charlie is blue,Unknown,True
"Bob is rough. Fiona is cold. Fiona is rough. Gary is big. Gary is quiet. Harry is big. Harry is rough. If someone is white and smart then they are furry. All rough people are big. All furry people are white. If someone is quiet and cold then they are white. All furry people are white. If Harry is big then Harry is cold. Big, smart people are quiet. If someone is big then they are smart.","Anne is blue. Anne is round. Charlie is blue. Charlie is cold. Charlie is round. Charlie is smart. Fiona is smart. Harry is cold. Harry is kind. Harry is nice. Harry is quiet. Harry is round. All round, blue people are smart. If Harry is quiet then Harry is nice. All round people are quiet. If someone is nice then they are quiet. Quiet, kind people are round. All cold people are smart.",Bob is quiet,Unknown,True
"Bob is big. Bob is cold. Bob is furry. Bob is kind. Bob is nice. Bob is quiet. Bob is red. Dave is big. Dave is cold. Dave is furry. Dave is kind. Dave is nice. Dave is quiet. Dave is red. If someone is cold then they are nice. Quiet, big people are nice. Red people are big. If someone is cold and not kind then they are quiet. Nice, big people are quiet. All red people are cold.","Bob is cold. Charlie is cold. Charlie is nice. Charlie is smart. Erin is red. Erin is young. Harry is red. If someone is quiet and young then they are red. Quiet people are young. Smart people are round. If someone is nice and cold then they are young. If Erin is quiet and Erin is round then Erin is nice. All round, young people are smart. Nice, red people are cold. All red people are nice. All young, red people are round.",Bob is nice,True,True
Dave is cold. Dave is furry. Dave is green. Dave is nice. Dave is quiet. Dave is young. Erin is big. Erin is cold. Erin is furry. Erin is green. Erin is nice. Erin is quiet. Erin is young. Gary is furry. Gary is green. Gary is young. All nice people are big.,Bob is furry. Bob is kind. Bob is smart. Bob is young. Charlie is kind. Charlie is round. Charlie is smart. Charlie is young. Erin is furry. Erin is round. Fiona is furry. Fiona is kind. If something is blue and furry then it is smart. All smart things are young. Smart things are blue.,Dave is young,True,True
"Bob is nice. Bob is quiet. Bob is not white. Erin is nice. Erin is quiet. Erin is round. Fiona is big. Fiona is white. Harry is big. Harry is nice. Harry is quiet. Harry is white. Quiet people are round. Big, round people are nice. All nice people are not blue.",The cow is cold. The cow is kind. The cow is red. The cow is rough. The cow is round. All cold people are red. Rough people are kind. If someone is kind and round then they are cold. All kind people are cold. If someone is rough then they are red. All cold people are round.,Bob is red,Unknown,Unknown
"Bob is round. Charlie is blue. Charlie is quiet. Charlie is red. Fiona is round. Fiona is smart. Harry is blue. Harry is cold. Harry is round. Harry is smart. All cold things are quiet. If something is red then it is smart. All cold things are rough. Smart, cold things are blue. Quiet, cold things are red. If something is blue and round then it is rough. All round things are cold.","Charlie is big. Charlie is not nice. Charlie is red. Charlie is rough. Charlie is not smart. Dave is not big. Dave is kind. Dave is not nice. Dave is not red. Dave is not rough. Dave is round. Dave is smart. Fiona is nice. Fiona is red. Fiona is round. Fiona is smart. If someone is nice then they are red. Big, rough people are round. All nice people are big.",Harry is big,Unknown,True
Anne is smart. Bob is smart. Erin is not cold. Fiona is white. If someone is cold and rough then they are red. If someone is white then they are rough. If Erin is smart and Erin is white then Erin is rough. If Fiona is big then Fiona is cold. All smart people are not big. If someone is rough then they are smart.,Bob is green. Dave is blue. Dave is kind. If Dave is furry and Dave is white then Dave is blue. All smart people are kind. If someone is big and not blue then they are green. If Bob is smart and Bob is kind then Bob is big. If someone is green and not blue then they are not smart. All green people are smart.,Anne is smart,True,True
"Dave is big. Dave is cold. Dave is furry. Dave is red. Dave is round. Erin is cold. Fiona is furry. Fiona is kind. Fiona is rough. Fiona is round. Harry is cold. Harry is furry. Harry is rough. Harry is round. If something is red and round then it is big. If something is kind then it is round. All furry things are rough. If something is red then it is kind. Big, round things are rough. If Dave is furry then Dave is kind. All round, big things are rough. Big things are red. If something is cold then it is red.","Anne is big. Anne is cold. Anne is green. Anne is nice. Anne is quiet. Anne is smart. Dave is big. Dave is furry. Dave is green. Dave is nice. Dave is quiet. Dave is smart. Fiona is furry. Fiona is green. Fiona is nice. Fiona is smart. All furry, nice people are quiet. If someone is quiet then they are cold. Cold people are big. If Dave is furry then Dave is quiet. All green people are quiet. If someone is furry and big then they are quiet. If someone is furry and cold then they are nice. All big people are nice.",Dave is quiet,Unknown,True
Anne is smart. Bob is smart. Erin is not cold. Fiona is white. If someone is cold and rough then they are red. If someone is white then they are rough. If Erin is smart and Erin is white then Erin is rough. If Fiona is big then Fiona is cold. All smart people are not big. If someone is rough then they are smart.,"Harry is furry. If someone is round and nice then they are red. All furry, red people are round. If someone is round then they are kind. All big, nice people are red. All furry people are red. If someone is nice and big then they are kind. If someone is big then they are furry. If Harry is kind then Harry is round.",Anne is red,Unknown,Unknown
"Bob is big. Bob is green. Bob is nice. Bob is quiet. Bob is rough. Bob is smart. Bob is white. Dave is quiet. Erin is big. Erin is green. Erin is nice. Erin is quiet. Erin is rough. Erin is smart. Erin is white. If something is quiet and smart then it is green. If something is green then it is rough. All nice things are quiet. All quiet, white things are green. All rough things are nice. If something is quiet then it is green. If something is big then it is smart. All quiet things are big.","Dave is not green. Dave is not kind. Dave is nice. Dave is not quiet. Fiona is furry. Fiona is kind. Fiona is not quiet. Harry is furry. Harry is green. Harry is kind. Harry is not nice. Harry is red. If someone is young and quiet then they are green. All kind, green people are young. Green people are young. If Dave is furry then Dave is kind. Red, quiet people are not nice. If someone is red and not kind then they are nice. All furry people are red. If someone is furry and nice then they are not red.",Bob is red,Unknown,True
Anne is smart. Bob is smart. Erin is not cold. Fiona is white. If someone is cold and rough then they are red. If someone is white then they are rough. If Erin is smart and Erin is white then Erin is rough. If Fiona is big then Fiona is cold. All smart people are not big. If someone is rough then they are smart.,"Gary is round. If something is round then it is not furry. Blue, furry things are quiet. Red, blue things are round. All round things are red. All round, furry things are not green. If something is quiet then it is green. If Gary is not furry then Gary is quiet. If Gary is furry and Gary is rough then Gary is quiet.",Anne is red,Unknown,Unknown
"Bob is big. Bob is green. Bob is nice. Bob is quiet. Bob is rough. Bob is smart. Bob is white. Dave is quiet. Erin is big. Erin is green. Erin is nice. Erin is quiet. Erin is rough. Erin is smart. Erin is white. If something is quiet and smart then it is green. If something is green then it is rough. All nice things are quiet. All quiet, white things are green. All rough things are nice. If something is quiet then it is green. If something is big then it is smart. All quiet things are big.",The mouse is big. The mouse is cold. The mouse is not green. The mouse is kind. The mouse is red. If the mouse is not big then the mouse is not cold. If the mouse is big and the mouse is kind then the mouse is cold. If the mouse is green and the mouse is big then the mouse is kind. All green people are kind. If someone is red and not kind then they are not cold. If someone is kind and not big then they are not red. If someone is cold then they are red. If someone is cold and not big then they are red.,Bob is kind,Unknown,True
Anne is white. Dave is big. Dave is green. Dave is smart. Erin is cold. Erin is green. Harry is white. All cold people are white. If someone is smart and kind then they are round. If someone is big then they are kind. White people are big. All kind people are smart.,"Gary is kind. Gary is red. Harry is round. All big, white things are kind. Red things are kind. If something is round then it is red. If something is round and not white then it is red. All kind things are young. If Harry is young and Harry is round then Harry is kind.",Erin is young,Unknown,True
"Bob is furry. Bob is green. Bob is kind. Bob is nice. Bob is red. Bob is round. Bob is smart. Erin is kind. Erin is nice. Erin is red. Erin is round. Erin is smart. Fiona is furry. Fiona is green. Fiona is nice. If someone is round then they are red. Nice people are smart. All furry people are green. All smart people are nice. Smart, red people are kind. Green people are round.","Anne is blue. Anne is furry. Anne is red. Charlie is white. Gary is nice. Gary is rough. Harry is nice. Kind, white people are furry. All blue people are furry. Red people are blue. If someone is kind then they are furry. If Harry is nice and Harry is rough then Harry is red. White, rough people are kind. Blue, red people are white. Nice people are rough. If someone is kind and furry then they are rough.",Bob is furry,True,True
Anne is white. Dave is big. Dave is green. Dave is smart. Erin is cold. Erin is green. Harry is white. All cold people are white. If someone is smart and kind then they are round. If someone is big then they are kind. White people are big. All kind people are smart.,Anne is big. Harry is not nice. If Anne is furry and Anne is not big then Anne is blue. All big people are furry. Big people are blue. If someone is furry then they are nice. If someone is nice then they are red. If someone is round and not furry then they are not cold.,Erin is furry,Unknown,True
"Charlie is cold. Charlie is furry. Charlie is round. Charlie is not smart. Erin is furry. Erin is not round. Fiona is blue. Harry is blue. Harry is cold. Harry is furry. Harry is nice. Harry is round. Harry is smart. Harry is young. If someone is young then they are blue. If someone is furry and blue then they are cold. All furry people are young. If Erin is furry then Erin is young. If Erin is smart then Erin is nice. If Harry is not blue then Harry is nice. If someone is cold and not round then they are smart. All nice, cold people are smart.","Anne is red. Anne is rough. Anne is not round. Anne is not white. Charlie is cold. Charlie is green. Charlie is kind. Charlie is not red. Charlie is rough. Charlie is not round. Charlie is white. Dave is cold. Dave is red. Dave is not rough. Dave is not round. Dave is white. All kind, round things are red. White, kind things are cold. If something is green and rough then it is cold. Red, kind things are cold. All rough things are kind. All green things are kind. White things are green. If something is cold and not white then it is green.",Charlie is kind,Unknown,True
