Base,Source,Question,Base_Answer,Expected_Answer
"bob is cold. bob is furry. fiona is blue. fiona is furry. fiona is white. gary is big. gary is blue. gary is cold. gary is furry. gary is kind. gary is quiet. gary is white. if someone is kind then they are white. if someone is furry and cold then they are kind. if someone is furry then they are blue. all kind, cold people are blue. all white people are furry. blue people are big. white people are quiet",The squirrel is big. The squirrel is green. The squirrel is nice. The squirrel is rough. The squirrel is not round. if someone is green and not round then they are rough. if someone is rough then they are green. All round people are green. if the squirrel is green and the squirrel is round then the squirrel is rough. if someone is round and not rough then they are not big. All rough people are big. if someone is round and not rough then they are nice. All green people are nice.,gary are green,Unknown,True
cat eat mouse. cat is big. cat is kind. cat is nice. cat like mouse. cat visit mouse. cat visit rabbit. mouse like cat. mouse like rabbit. rabbit is nice. rabbit like cat. rabbit like mouse. rabbit visit mouse. if something like rabbit then it is blue. if something eat mouse and mouse is blue then mouse is kind. big things are nice. if something is big and nice then it visit mouse. if something is round and it eat rabbit then it like rabbit. if something eat mouse then mouse is big. if something eat cat and it is big then it like cat,The cat chases the mouse. The cat is cold. The cat likes the mouse. The cow chases the mouse. The cow is big. The lion is blue. The lion is cold. The lion is young. The lion visits the cat. The lion visits the mouse. The mouse is cold. The mouse likes the cat. The mouse likes the lion. The mouse visits the cat. if someone is big and they chase the lion then the lion likes the cat. if someone visits the cat and the cat chases the cow then they are kind. if someone chases the lion and the lion visits the cat then the cat is kind. if someone visits the cow then they visit the cat. if the cat chases the mouse then the mouse chases the lion. if someone is kind then they chase the lion. if someone chases the lion then they visit the cow. if someone is kind then they chase the cat.,mouse is blue,True,Unknown
cat eat mouse. cat is big. cat is kind. cat is nice. cat like mouse. cat visit mouse. cat visit rabbit. mouse like cat. mouse like rabbit. rabbit is nice. rabbit like cat. rabbit like mouse. rabbit visit mouse. if something like rabbit then it is blue. if something eat mouse and mouse is blue then mouse is kind. big things are nice. if something is big and nice then it visit mouse. if something is round and it eat rabbit then it like rabbit. if something eat mouse then mouse is big. if something eat cat and it is big then it like cat,The cat chases the mouse. The cat is cold. The cat likes the mouse. The cow chases the mouse. The cow is big. The lion is blue. The lion is cold. The lion is young. The lion visits the cat. The lion visits the mouse. The mouse is cold. The mouse likes the cat. The mouse likes the lion. The mouse visits the cat. if someone is big and they chase the lion then the lion likes the cat. if someone visits the cat and the cat chases the cow then they are kind. if someone chases the lion and the lion visits the cat then the cat is kind. if someone visits the cow then they visit the cat. if the cat chases the mouse then the mouse chases the lion. if someone is kind then they chase the lion. if someone chases the lion then they visit the cow. if someone is kind then they chase the cat.,mouse visit cat,Unknown,True
cat chase lion. cat chase tiger. cow chase lion. cow is big. cow is young. lion chase cat. lion chase cow. lion chase tiger. lion eat tiger. tiger eat lion. tiger is big. tiger is blue. tiger need cat. if someone eat lion then they need cow. if someone is big then they eat cat. if someone is big and they eat cat then they eat lion. if someone need cow and they are young then cow chase cat. if someone chase cat then they chase cow,The cow chases the mouse. The cow is cold. The cow needs the mouse. The cow does not visit the tiger. The mouse chases the cow. The mouse chases the rabbit. The rabbit needs the mouse. The tiger chases the cow. The tiger is nice. The tiger visits the cow. The tiger visits the mouse. The tiger visits the rabbit. if something is nice then it needs the rabbit. if the cow is nice and the cow does not need the mouse then the cow is big. if something needs the cow then the cow visits the mouse. if something chases the tiger then it visits the mouse. if something chases the rabbit then it chases the mouse. if something is big and it chases the tiger then it needs the cow. if something visits the tiger then it is cold. if something needs the rabbit then the rabbit needs the cow.,tiger need cow,True,Unknown
cat chase lion. cat chase tiger. cow chase lion. cow is big. cow is young. lion chase cat. lion chase cow. lion chase tiger. lion eat tiger. tiger eat lion. tiger is big. tiger is blue. tiger need cat. if someone eat lion then they need cow. if someone is big then they eat cat. if someone is big and they eat cat then they eat lion. if someone need cow and they are young then cow chase cat. if someone chase cat then they chase cow,The cow chases the mouse. The cow is cold. The cow needs the mouse. The cow does not visit the tiger. The mouse chases the cow. The mouse chases the rabbit. The rabbit needs the mouse. The tiger chases the cow. The tiger is nice. The tiger visits the cow. The tiger visits the mouse. The tiger visits the rabbit. if something is nice then it needs the rabbit. if the cow is nice and the cow does not need the mouse then the cow is big. if something needs the cow then the cow visits the mouse. if something chases the tiger then it visits the mouse. if something chases the rabbit then it chases the mouse. if something is big and it chases the tiger then it needs the cow. if something visits the tiger then it is cold. if something needs the rabbit then the rabbit needs the cow.,tiger need rabbit,Unknown,True
"bob is big. bob is cold. bob is furry. bob is green. charlie is green. dave is big. dave is furry. dave is rough. fiona is cold. fiona is green. fiona is rough. fiona is young. if someone is big then they are young. all rough, white people are big. all green people are furry. furry, white people are cold. all cold people are white. if someone is big then they are white. big people are green. if someone is big and furry then they are white. if someone is cold and furry then they are rough","Anne is not blue. Anne is not cold. Anne is not furry. Anne is not kind. Anne is nice. Anne is quiet. Anne is not white. Bob is blue. Bob is furry. Bob is kind. Bob is quiet. Bob is white. Gary is blue. Gary is kind. Gary is nice. if Bob is kind then Bob is white. if someone is blue then they are white. if Bob is not nice then Bob is kind. Cold, white people are kind. Blue people are not cold. if someone is nice and not white then they are quiet. if someone is kind and not quiet then they are furry. Nice, white people are furry.",bob are young,True,Unknown
"bob is big. bob is cold. bob is furry. bob is green. charlie is green. dave is big. dave is furry. dave is rough. fiona is cold. fiona is green. fiona is rough. fiona is young. if someone is big then they are young. all rough, white people are big. all green people are furry. furry, white people are cold. all cold people are white. if someone is big then they are white. big people are green. if someone is big and furry then they are white. if someone is cold and furry then they are rough","Anne is not blue. Anne is not cold. Anne is not furry. Anne is not kind. Anne is nice. Anne is quiet. Anne is not white. Bob is blue. Bob is furry. Bob is kind. Bob is quiet. Bob is white. Gary is blue. Gary is kind. Gary is nice. if Bob is kind then Bob is white. if someone is blue then they are white. if Bob is not nice then Bob is kind. Cold, white people are kind. Blue people are not cold. if someone is nice and not white then they are quiet. if someone is kind and not quiet then they are furry. Nice, white people are furry.",Bob is white,True,True
tiger is not blue. tiger is green. tiger is nice. tiger is round. tiger is young. if someone is nice then they are green. blue people are round. if someone is young and not blue then they are round. blue people are round. if tiger is young then tiger is green. if someone is round and not young then they are nice. if tiger is green and tiger is round then tiger is nice,Bob is not green. Bob is round. Bob is not young. Dave is blue. Dave is cold. Dave is not green. Dave is round. Dave is smart. Dave is young. Fiona is round. if something is round then it is white. if something is blue and not round then it is white. if something is green and not smart then it is white. if something is white and not young then it is blue. if Dave is cold and Dave is not round then Dave is not green. Young things are cold.,tiger are green,True,Unknown
tiger is not blue. tiger is green. tiger is nice. tiger is round. tiger is young. if someone is nice then they are green. blue people are round. if someone is young and not blue then they are round. blue people are round. if tiger is young then tiger is green. if someone is round and not young then they are nice. if tiger is green and tiger is round then tiger is nice,Bob is not green. Bob is round. Bob is not young. Dave is blue. Dave is cold. Dave is not green. Dave is round. Dave is smart. Dave is young. Fiona is round. if something is round then it is white. if something is blue and not round then it is white. if something is green and not smart then it is white. if something is white and not young then it is blue. if Dave is cold and Dave is not round then Dave is not green. Young things are cold.,tiger is white,Unknown,True
bear visit cat. cat chase dog. dog chase bear. if something chase bear then it chase cat. if something visit dog and it is not green then dog chase bear. if bear does not eat dog then bear visit cat. if cat visit bear then bear visit cat. if something visit dog then dog is blue. if something is big then it does not chase bear. if something visit bear then it is not rough. if something chase cat then cat visit bear,The bear sees the lion. The lion chases the mouse. The mouse is red. The rabbit chases the bear. if someone is red then they do not need the bear. if the lion sees the rabbit and the lion sees the bear then the bear sees the mouse. if someone is kind and they do not chase the bear then they do not see the bear. if someone chases the lion and the lion chases the mouse then the mouse is red. if someone chases the rabbit then they are blue. if the mouse is red and the mouse does not need the bear then the mouse chases the rabbit.,dog chase cat,True,Unknown
bear visit cat. cat chase dog. dog chase bear. if something chase bear then it chase cat. if something visit dog and it is not green then dog chase bear. if bear does not eat dog then bear visit cat. if cat visit bear then bear visit cat. if something visit dog then dog is blue. if something is big then it does not chase bear. if something visit bear then it is not rough. if something chase cat then cat visit bear,The bear sees the lion. The lion chases the mouse. The mouse is red. The rabbit chases the bear. if someone is red then they do not need the bear. if the lion sees the rabbit and the lion sees the bear then the bear sees the mouse. if someone is kind and they do not chase the bear then they do not see the bear. if someone chases the lion and the lion chases the mouse then the mouse is red. if someone chases the rabbit then they are blue. if the mouse is red and the mouse does not need the bear then the mouse chases the rabbit.,dog need bear,Unknown,True
lion chase mouse. lion is big. lion is kind. lion is rough. lion is round. lion like mouse. lion see mouse. mouse chase lion. mouse is kind. mouse is rough. mouse is young. mouse like lion. if something see mouse then mouse see lion. if something is kind and it see mouse then it like mouse. if something is young and big then it like lion,The bear does not see the cat. The cat chases the bear. The cat chases the tiger. The cat is young. The cat sees the bear. The cat sees the tiger. The tiger chases the cat. The tiger is rough. The tiger is young. The tiger sees the bear. if the tiger chases the cat then the cat eats the bear. if someone eats the bear then they eat the tiger. if someone chases the tiger and the tiger chases the cat then they see the tiger.,Mouse see lion,True,Unknown
lion chase mouse. lion is big. lion is kind. lion is rough. lion is round. lion like mouse. lion see mouse. mouse chase lion. mouse is kind. mouse is rough. mouse is young. mouse like lion. if something see mouse then mouse see lion. if something is kind and it see mouse then it like mouse. if something is young and big then it like lion,The bear does not see the cat. The cat chases the bear. The cat chases the tiger. The cat is young. The cat sees the bear. The cat sees the tiger. The tiger chases the cat. The tiger is rough. The tiger is young. The tiger sees the bear. if the tiger chases the cat then the cat eats the bear. if someone eats the bear then they eat the tiger. if someone chases the tiger and the tiger chases the cat then they see the tiger.,Cat eat bear,Unknown,True
mouse is kind. mouse is round. mouse like squirrel. squirrel chase mouse. squirrel is kind. squirrel is round. if something like squirrel then it chase squirrel. if something like mouse and mouse chase squirrel then squirrel chase mouse. if mouse is young then mouse is green. if mouse need squirrel then mouse is young. if mouse is round and mouse need squirrel then mouse is kind. if something is green then it need squirrel. if something is kind and it need squirrel then it is green,The bear likes the rabbit. The bear sees the rabbit. The rabbit is not red. The rabbit is young. The rabbit likes the bear. The rabbit sees the bear. The rabbit visits the bear. if something is red then it visits the rabbit. if something is nice and red then it visits the rabbit. if something likes the bear and the bear is red then it is red. if the rabbit is rough and the rabbit sees the bear then the bear sees the rabbit. if something likes the rabbit and it sees the bear then it sees the rabbit. if something visits the rabbit then it is cold. if something visits the rabbit and it is rough then it visits the bear. if the bear visits the rabbit then the rabbit is rough.,mouse chase squirrel,True,Unknown
mouse is kind. mouse is round. mouse like squirrel. squirrel chase mouse. squirrel is kind. squirrel is round. if something like squirrel then it chase squirrel. if something like mouse and mouse chase squirrel then squirrel chase mouse. if mouse is young then mouse is green. if mouse need squirrel then mouse is young. if mouse is round and mouse need squirrel then mouse is kind. if something is green then it need squirrel. if something is kind and it need squirrel then it is green,The bear likes the rabbit. The bear sees the rabbit. The rabbit is not red. The rabbit is young. The rabbit likes the bear. The rabbit sees the bear. The rabbit visits the bear. if something is red then it visits the rabbit. if something is nice and red then it visits the rabbit. if something likes the bear and the bear is red then it is red. if the rabbit is rough and the rabbit sees the bear then the bear sees the rabbit. if something likes the rabbit and it sees the bear then it sees the rabbit. if something visits the rabbit then it is cold. if something visits the rabbit and it is rough then it visits the bear. if the bear visits the rabbit then the rabbit is rough.,mouse visit rabbit,Unknown,True
"bob is cold. bob is nice. dave is blue. dave is nice. dave is quiet. fiona is rough. fiona is young. gary is blue. gary is cold. gary is nice. gary is quiet. gary is red. gary is rough. gary is young. if someone is young then they are quiet. all red people are blue. if fiona is nice then fiona is blue. if fiona is blue then fiona is red. cold, quiet people are nice. quiet, young people are cold. if someone is red and rough then they are blue. if someone is red then they are nice",Gary is green. Gary is not kind. Gary is round. Harry is big. Harry is not green. Harry is kind. Harry is quiet. Harry is not red. Harry is rough. Harry is round. Red people are green. Kind people are not green. if Gary is green and Gary is not round then Gary is quiet. if someone is kind then they are big. if Harry is round and Harry is red then Harry is kind. if someone is round and green then they are not red. if Gary is quiet and Gary is not round then Gary is not rough. All red people are quiet.,fiona are quiet,True,Unknown
"bob is cold. bob is nice. dave is blue. dave is nice. dave is quiet. fiona is rough. fiona is young. gary is blue. gary is cold. gary is nice. gary is quiet. gary is red. gary is rough. gary is young. if someone is young then they are quiet. all red people are blue. if fiona is nice then fiona is blue. if fiona is blue then fiona is red. cold, quiet people are nice. quiet, young people are cold. if someone is red and rough then they are blue. if someone is red then they are nice",Gary is green. Gary is not kind. Gary is round. Harry is big. Harry is not green. Harry is kind. Harry is quiet. Harry is not red. Harry is rough. Harry is round. Red people are green. Kind people are not green. if Gary is green and Gary is not round then Gary is quiet. if someone is kind then they are big. if Harry is round and Harry is red then Harry is kind. if someone is round and green then they are not red. if Gary is quiet and Gary is not round then Gary is not rough. All red people are quiet.,fiona are big,Unknown,True
cat chase tiger. cat is cold. cat is round. dog chase tiger. dog is round. dog like tiger. dog visit cat. mouse does not chase cat. mouse chase tiger. mouse is big. mouse does not visit cat. mouse visit dog. tiger chase cat. tiger visit dog. tiger visit mouse. if something visit mouse then it chase dog,The bear chases the dog. The bear eats the cow. The cow chases the bear. The cow eats the dog. The cow is big. The cow is cold. The cow likes the dog. The dog eats the bear. The dog eats the cow. The dog likes the cow. if the cow is kind and the cow eats the dog then the cow chases the dog. if the cow chases the bear and the bear likes the cow then the bear chases the dog. if the cow chases the dog then the cow is green.,tiger chase dog,True,Unknown
cat chase tiger. cat is cold. cat is round. dog chase tiger. dog is round. dog like tiger. dog visit cat. mouse does not chase cat. mouse chase tiger. mouse is big. mouse does not visit cat. mouse visit dog. tiger chase cat. tiger visit dog. tiger visit mouse. if something visit mouse then it chase dog,The bear chases the dog. The bear eats the cow. The cow chases the bear. The cow eats the dog. The cow is big. The cow is cold. The cow likes the dog. The dog eats the bear. The dog eats the cow. The dog likes the cow. if the cow is kind and the cow eats the dog then the cow chases the dog. if the cow chases the bear and the bear likes the cow then the bear chases the dog. if the cow chases the dog then the cow is green.,Cow is green,Unknown,True
bear is big. bear is kind. bear like cow. bear need cow. bear visit cow. cow is green. cow is not kind. cow is not rough. cow is round. cow need bear. cow visit bear. if something is kind then it like bear. if something like cow and cow does not need bear then bear is kind. if bear does not visit cow then cow is big,Charlie is not blue. Charlie is cold. Charlie is furry. Charlie is green. Charlie is quiet. Charlie is round. Charlie is smart. Fiona is blue. Fiona is cold. Fiona is furry. Fiona is green. Fiona is quiet. Fiona is round. Fiona is not smart. if Fiona is blue then Fiona is cold. if something is cold then it is quiet. if something is furry and not smart then it is green. if something is furry and round then it is green. Cold things are round. if Fiona is blue then Fiona is furry.,bear like bear,True,Unknown
bear is big. bear is kind. bear like cow. bear need cow. bear visit cow. cow is green. cow is not kind. cow is not rough. cow is round. cow need bear. cow visit bear. if something is kind then it like bear. if something like cow and cow does not need bear then bear is kind. if bear does not visit cow then cow is big,Charlie is not blue. Charlie is cold. Charlie is furry. Charlie is green. Charlie is quiet. Charlie is round. Charlie is smart. Fiona is blue. Fiona is cold. Fiona is furry. Fiona is green. Fiona is quiet. Fiona is round. Fiona is not smart. if Fiona is blue then Fiona is cold. if something is cold then it is quiet. if something is furry and not smart then it is green. if something is furry and round then it is green. Cold things are round. if Fiona is blue then Fiona is furry.,Fiona is cold,Unknown,True
dog chase lion. dog is blue. dog is green. dog is red. dog is young. dog need lion. dog see lion. lion chase dog. lion is blue. lion is green. lion is red. lion need dog. lion see dog. if something chase lion then lion is cold. if dog see lion and dog chase lion then dog is young. if something is green then it see lion. if something chase lion and it see dog then lion is green. if something chase dog then dog is blue. if something see lion then it chase lion. if something see lion and it is young then it is green. if something chase lion then it is green,The cow chases the lion. The cow chases the squirrel. The cow is young. The cow likes the lion. The dog chases the cow. The dog chases the squirrel. The dog eats the cow. The dog eats the squirrel. The dog is not nice. The dog is not young. The lion eats the dog. The squirrel chases the dog. The squirrel eats the dog. The squirrel is young. if something is nice then it likes the squirrel. if something eats the dog then the dog is green. if something eats the cow then the cow does not chase the dog. if something is red then it is rough. if something eats the squirrel then it likes the cow. if something eats the lion then the lion eats the squirrel. if something likes the dog and it is not green then it does not chase the squirrel. if something likes the cow and the cow chases the squirrel then it eats the lion.,Lion is cold,True,Unknown
dog chase lion. dog is blue. dog is green. dog is red. dog is young. dog need lion. dog see lion. lion chase dog. lion is blue. lion is green. lion is red. lion need dog. lion see dog. if something chase lion then lion is cold. if dog see lion and dog chase lion then dog is young. if something is green then it see lion. if something chase lion and it see dog then lion is green. if something chase dog then dog is blue. if something see lion then it chase lion. if something see lion and it is young then it is green. if something chase lion then it is green,The cow chases the lion. The cow chases the squirrel. The cow is young. The cow likes the lion. The dog chases the cow. The dog chases the squirrel. The dog eats the cow. The dog eats the squirrel. The dog is not nice. The dog is not young. The lion eats the dog. The squirrel chases the dog. The squirrel eats the dog. The squirrel is young. if something is nice then it likes the squirrel. if something eats the dog then the dog is green. if something eats the cow then the cow does not chase the dog. if something is red then it is rough. if something eats the squirrel then it likes the cow. if something eats the lion then the lion eats the squirrel. if something likes the dog and it is not green then it does not chase the squirrel. if something likes the cow and the cow chases the squirrel then it eats the lion.,dog like squirrel,Unknown,True
"rabbit is red. rabbit is young. if something is red then it is round. if something is kind then it is blue. if rabbit is blue and rabbit is kind then rabbit is red. round, young things are red. if something is blue and round then it is red. all round, red things are blue",Anne is smart. Bob is smart. Erin is not cold. Fiona is white. if someone is cold and rough then they are red. if someone is white then they are rough. if Erin is smart and Erin is white then Erin is rough. if Fiona is big then Fiona is cold. All smart people are not big. if someone is rough then they are smart.,rabbit is round,True,Unknown
"rabbit is red. rabbit is young. if something is red then it is round. if something is kind then it is blue. if rabbit is blue and rabbit is kind then rabbit is red. round, young things are red. if something is blue and round then it is red. all round, red things are blue",Anne is smart. Bob is smart. Erin is not cold. Fiona is white. if someone is cold and rough then they are red. if someone is white then they are rough. if Erin is smart and Erin is white then Erin is rough. if Fiona is big then Fiona is cold. All smart people are not big. if someone is rough then they are smart.,rabbit are rough,Unknown,True
bear chase mouse. bear is red. bear is young. bear visit rabbit. lion chase bear. lion chase mouse. lion need rabbit. lion visit bear. lion visit rabbit. mouse does not chase rabbit. mouse is young. mouse need lion. mouse does not visit lion. rabbit does not chase lion. rabbit is round. if someone is round then they need bear. if someone need mouse and they chase lion then they are red. if lion need rabbit then lion chase bear. if someone visit mouse and they are red then they do not visit rabbit. if rabbit is round and rabbit does not need bear then bear is red,The mouse chases the rabbit. The mouse eats the rabbit. The mouse is cold. The mouse is green. The mouse is kind. The mouse is rough. The mouse visits the rabbit. The rabbit chases the mouse. The rabbit eats the mouse. The rabbit is kind. The rabbit is rough. The rabbit visits the mouse. if the mouse chases the rabbit then the rabbit visits the mouse. if the rabbit eats the mouse and the rabbit visits the mouse then the mouse visits the rabbit. if something chases the rabbit and it eats the rabbit then it is blue. if something chases the rabbit and it eats the rabbit then the rabbit chases the mouse. if something is rough then it chases the mouse. if something visits the mouse then it chases the rabbit. if something is blue then it visits the rabbit. if the rabbit chases the mouse and the rabbit is cold then the mouse eats the rabbit.,rabbit need bear,True,Unknown
bear chase mouse. bear is red. bear is young. bear visit rabbit. lion chase bear. lion chase mouse. lion need rabbit. lion visit bear. lion visit rabbit. mouse does not chase rabbit. mouse is young. mouse need lion. mouse does not visit lion. rabbit does not chase lion. rabbit is round. if someone is round then they need bear. if someone need mouse and they chase lion then they are red. if lion need rabbit then lion chase bear. if someone visit mouse and they are red then they do not visit rabbit. if rabbit is round and rabbit does not need bear then bear is red,The mouse chases the rabbit. The mouse eats the rabbit. The mouse is cold. The mouse is green. The mouse is kind. The mouse is rough. The mouse visits the rabbit. The rabbit chases the mouse. The rabbit eats the mouse. The rabbit is kind. The rabbit is rough. The rabbit visits the mouse. if the mouse chases the rabbit then the rabbit visits the mouse. if the rabbit eats the mouse and the rabbit visits the mouse then the mouse visits the rabbit. if something chases the rabbit and it eats the rabbit then it is blue. if something chases the rabbit and it eats the rabbit then the rabbit chases the mouse. if something is rough then it chases the mouse. if something visits the mouse then it chases the rabbit. if something is blue then it visits the rabbit. if the rabbit chases the mouse and the rabbit is cold then the mouse eats the rabbit.,Rabbit visit mouse,Unknown,True
"charlie is big. charlie is cold. erin is white. gary is not big. gary is green. gary is not kind. harry is green. harry is not kind. if something is white then it is rough. if something is cold and not red then it is white. rough, red things are kind. all cold, white things are not kind. if something is big then it is green. if something is white and kind then it is green. if something is rough then it is not cold","Bob is blue. Bob is furry. Bob is green. Bob is quiet. Charlie is kind. Charlie is young. Gary is quiet. Gary is young. Harry is rough. Harry is young. if Bob is rough then Bob is not young. if Bob is blue and Bob is furry then Bob is kind. if something is furry and young then it is rough. Blue, kind things are rough. All green, rough things are furry. if something is furry and kind then it is blue. if Harry is rough then Harry is not green. if Gary is not green then Gary is blue.",erin is rough,True,Unknown
"charlie is big. charlie is cold. erin is white. gary is not big. gary is green. gary is not kind. harry is green. harry is not kind. if something is white then it is rough. if something is cold and not red then it is white. rough, red things are kind. all cold, white things are not kind. if something is big then it is green. if something is white and kind then it is green. if something is rough then it is not cold","Bob is blue. Bob is furry. Bob is green. Bob is quiet. Charlie is kind. Charlie is young. Gary is quiet. Gary is young. Harry is rough. Harry is young. if Bob is rough then Bob is not young. if Bob is blue and Bob is furry then Bob is kind. if something is furry and young then it is rough. Blue, kind things are rough. All green, rough things are furry. if something is furry and kind then it is blue. if Harry is rough then Harry is not green. if Gary is not green then Gary is blue.",Bob is young,Unknown,True
bear see lion. lion chase mouse. mouse is red. rabbit chase bear. if someone is red then they do not need bear. if lion see rabbit and lion see bear then bear see mouse. if someone is kind and they do not chase bear then they do not see bear. if someone chase lion and lion chase mouse then mouse is red. if someone chase rabbit then they are blue. if mouse is red and mouse does not need bear then mouse chase rabbit,The bear visits the cat. The cat chases the dog. The dog chases the bear. if something chases the bear then it chases the cat. if something visits the dog and it is not green then the dog chases the bear. if the bear does not eat the dog then the bear visits the cat. if the cat visits the bear then the bear visits the cat. if something visits the dog then the dog is blue. if something is big then it does not chase the bear. if something visits the bear then it is not rough. if something chases the cat then the cat visits the bear.,mouse need bear,False,Unknown
bear see lion. lion chase mouse. mouse is red. rabbit chase bear. if someone is red then they do not need bear. if lion see rabbit and lion see bear then bear see mouse. if someone is kind and they do not chase bear then they do not see bear. if someone chase lion and lion chase mouse then mouse is red. if someone chase rabbit then they are blue. if mouse is red and mouse does not need bear then mouse chase rabbit,The bear visits the cat. The cat chases the dog. The dog chases the bear. if something chases the bear then it chases the cat. if something visits the dog and it is not green then the dog chases the bear. if the bear does not eat the dog then the bear visits the cat. if the cat visits the bear then the bear visits the cat. if something visits the dog then the dog is blue. if something is big then it does not chase the bear. if something visits the bear then it is not rough. if something chases the cat then the cat visits the bear.,mouse chase cat,Unknown,True
lion chase squirrel. squirrel see lion. tiger is green. if something chase squirrel then it see squirrel. if tiger is blue and tiger see lion then lion is big. if something chase tiger then tiger need lion,The cat visits the lion. The lion visits the cat. if the lion visits the cat and the lion is big then the cat chases the lion. if someone chases the lion then the lion is young. if someone visits the cat and the cat visits the lion then the lion is big.,lion see squirrel,True,Unknown
lion chase squirrel. squirrel see lion. tiger is green. if something chase squirrel then it see squirrel. if tiger is blue and tiger see lion then lion is big. if something chase tiger then tiger need lion,The cat visits the lion. The lion visits the cat. if the lion visits the cat and the lion is big then the cat chases the lion. if someone chases the lion then the lion is young. if someone visits the cat and the cat visits the lion then the lion is big.,Lion is young,Unknown,True
"charlie is nice. charlie is red. charlie is rough. charlie is round. charlie is white. charlie is young. fiona is nice. fiona is rough. fiona is white. fiona is young. gary is red. gary is rough. gary is white. if something is rough then it is furry. nice, red things are white. if fiona is nice and fiona is round then fiona is young. if something is furry and round then it is young. if charlie is white then charlie is young. rough things are round",Anne is big. Anne is nice. Anne is rough. Dave is big. Dave is rough. Dave is white. Harry is kind. Harry is nice. Harry is rough. Harry is white. if someone is white then they are rough. if Anne is smart then Anne is kind. if Anne is white then Anne is kind. White people are nice. if someone is green and white then they are rough. if someone is big then they are kind. if Dave is big and Dave is white then Dave is kind. if someone is green then they are white.,charlie is furry,True,Unknown
"charlie is nice. charlie is red. charlie is rough. charlie is round. charlie is white. charlie is young. fiona is nice. fiona is rough. fiona is white. fiona is young. gary is red. gary is rough. gary is white. if something is rough then it is furry. nice, red things are white. if fiona is nice and fiona is round then fiona is young. if something is furry and round then it is young. if charlie is white then charlie is young. rough things are round",Anne is big. Anne is nice. Anne is rough. Dave is big. Dave is rough. Dave is white. Harry is kind. Harry is nice. Harry is rough. Harry is white. if someone is white then they are rough. if Anne is smart then Anne is kind. if Anne is white then Anne is kind. White people are nice. if someone is green and white then they are rough. if someone is big then they are kind. if Dave is big and Dave is white then Dave is kind. if someone is green then they are white.,charlie are rough,True,True
anne is green. fiona is kind. if something is green then it is nice,The tiger is blue. Cold things are round. if the tiger is blue then the tiger is cold.,anne is nice,True,Unknown
anne is green. fiona is kind. if something is green then it is nice,The tiger is blue. Cold things are round. if the tiger is blue then the tiger is cold.,Tiger is cold,Unknown,True
cow chase lion. dog like lion. lion chase mouse. lion is big. lion is blue. lion need cow. mouse chase cow. mouse need dog. mouse need lion. if something chase lion then lion like mouse,The cat eats the cow. The cat eats the rabbit. The cat needs the cow. The cow is young. The cow needs the rabbit. The rabbit eats the cat. The rabbit visits the cat. if the rabbit visits the cat then the rabbit is round. if someone is round then they are green. if someone eats the cow then they visit the rabbit.,Lion like mouse,True,Unknown
cow chase lion. dog like lion. lion chase mouse. lion is big. lion is blue. lion need cow. mouse chase cow. mouse need dog. mouse need lion. if something chase lion then lion like mouse,The cat eats the cow. The cat eats the rabbit. The cat needs the cow. The cow is young. The cow needs the rabbit. The rabbit eats the cat. The rabbit visits the cat. if the rabbit visits the cat then the rabbit is round. if someone is round then they are green. if someone eats the cow then they visit the rabbit.,Rabbit is round,Unknown,True
bear eat mouse. bear need cow. cow does not chase bear. cow eat bear. cow eat mouse. cow need mouse. if something eat bear then it does not eat cow. if bear is young then bear need cow,The cat chases the dog. The cat sees the dog. The cow eats the mouse. The cow is big. The cow is kind. The dog chases the cat. The dog eats the cat. The dog eats the cow. The dog is green. The mouse eats the cat. if the cow eats the mouse then the mouse is kind.,cow eat cow,False,Unknown
bear eat mouse. bear need cow. cow does not chase bear. cow eat bear. cow eat mouse. cow need mouse. if something eat bear then it does not eat cow. if bear is young then bear need cow,The cat chases the dog. The cat sees the dog. The cow eats the mouse. The cow is big. The cow is kind. The dog chases the cat. The dog eats the cat. The dog eats the cow. The dog is green. The mouse eats the cat. if the cow eats the mouse then the mouse is kind.,Mouse is kind,Unknown,True
dog is red. dog like rabbit. dog see lion. lion eat dog. lion eat rabbit. lion is green. lion is red. lion is rough. lion like rabbit. lion see dog. lion see rabbit. rabbit eat dog. rabbit is rough. rabbit like dog. rabbit like lion. if someone see lion then they eat lion,"Bob is big. Bob is cold. Bob is furry. Bob is kind. Bob is nice. Bob is quiet. Bob is red. Dave is big. Dave is cold. Dave is furry. Dave is kind. Dave is nice. Dave is quiet. Dave is red. if someone is cold then they are nice. Quiet, big people are nice. Red people are big. if someone is cold and not kind then they are quiet. Nice, big people are quiet. All red people are cold.",dog eat lion,True,Unknown
dog is red. dog like rabbit. dog see lion. lion eat dog. lion eat rabbit. lion is green. lion is red. lion is rough. lion like rabbit. lion see dog. lion see rabbit. rabbit eat dog. rabbit is rough. rabbit like dog. rabbit like lion. if someone see lion then they eat lion,"Bob is big. Bob is cold. Bob is furry. Bob is kind. Bob is nice. Bob is quiet. Bob is red. Dave is big. Dave is cold. Dave is furry. Dave is kind. Dave is nice. Dave is quiet. Dave is red. if someone is cold then they are nice. Quiet, big people are nice. Red people are big. if someone is cold and not kind then they are quiet. Nice, big people are quiet. All red people are cold.",dog are nice,Unknown,True
