Base,Source,Question,Base_Answer,Expected_Answer
The cat is kind. The cat is rough. The cat sees the lion. The dog is rough. The lion chases the cat. The lion chases the dog. The lion eats the dog. If the lion is red and the lion eats the cat then the lion sees the dog. If something chases the lion and the lion sees the dog then it chases the cat. If something chases the cat then the cat is cold. If something eats the lion then it sees the dog. If something sees the cat and it chases the dog then it eats the cat. If something is rough then it eats the lion.,The cat is not cold. The cat is green. The cat is kind. The cat is nice. The cat is young. The cat likes the cow. The cat needs the cow. The cat does not visit the cow. The cow is cold. The cow is not green. The cow is not kind. The cow is nice. The cow is young. The cow likes the cat. The cow needs the cat. The cow visits the cat. If something needs the cow and it is nice then the cow is cold. If something is young then it needs the cat. If something is young and cold then it likes the cow.,cat is kind,True,Unknown
The cat is kind. The cat is rough. The cat sees the lion. The dog is rough. The lion chases the cat. The lion chases the dog. The lion eats the dog. If the lion is red and the lion eats the cat then the lion sees the dog. If something chases the lion and the lion sees the dog then it chases the cat. If something chases the cat then the cat is cold. If something eats the lion then it sees the dog. If something sees the cat and it chases the dog then it eats the cat. If something is rough then it eats the lion.,The cat is not cold. The cat is green. The cat is kind. The cat is nice. The cat is young. The cat likes the cow. The cat needs the cow. The cat does not visit the cow. The cow is cold. The cow is not green. The cow is not kind. The cow is nice. The cow is young. The cow likes the cat. The cow needs the cat. The cow visits the cat. If something needs the cow and it is nice then the cow is cold. If something is young then it needs the cat. If something is young and cold then it likes the cow.,cat is cold,True,True
The cat is kind. The cat is rough. The cat sees the lion. The dog is rough. The lion chases the cat. The lion chases the dog. The lion eats the dog. If the lion is red and the lion eats the cat then the lion sees the dog. If something chases the lion and the lion sees the dog then it chases the cat. If something chases the cat then the cat is cold. If something eats the lion then it sees the dog. If something sees the cat and it chases the dog then it eats the cat. If something is rough then it eats the lion.,The cat is not cold. The cat is green. The cat is kind. The cat is nice. The cat is young. The cat likes the cow. The cat needs the cow. The cat does not visit the cow. The cow is cold. The cow is not green. The cow is not kind. The cow is nice. The cow is young. The cow likes the cat. The cow needs the cat. The cow visits the cat. If something needs the cow and it is nice then the cow is cold. If something is young then it needs the cat. If something is young and cold then it likes the cow.,lion chase cat,True,True
"Anne is nice. Bob is smart. Young, big things are smart. If something is young then it is quiet. If something is green and not young then it is not quiet. All smart things are green. All nice things are not kind. If Anne is young and Anne is nice then Anne is not kind. All green things are nice. If something is green and young then it is nice.",Bob is big. Bob is furry. Bob is nice. Bob is red. Bob is smart. Bob is white. Bob is young. Dave is big. Dave is furry. Dave is smart. Dave is white. Fiona is big. Fiona is furry. Fiona is nice. Fiona is white. Fiona is young. Furry things are white. If something is red and furry then it is big.,anne is nice,True,Unknown
"Anne is nice. Bob is smart. Young, big things are smart. If something is young then it is quiet. If something is green and not young then it is not quiet. All smart things are green. All nice things are not kind. If Anne is young and Anne is nice then Anne is not kind. All green things are nice. If something is green and young then it is nice.",Bob is big. Bob is furry. Bob is nice. Bob is red. Bob is smart. Bob is white. Bob is young. Dave is big. Dave is furry. Dave is smart. Dave is white. Fiona is big. Fiona is furry. Fiona is nice. Fiona is white. Fiona is young. Furry things are white. If something is red and furry then it is big.,anne is big,Unknown,True
"Anne is nice. Bob is smart. Young, big things are smart. If something is young then it is quiet. If something is green and not young then it is not quiet. All smart things are green. All nice things are not kind. If Anne is young and Anne is nice then Anne is not kind. All green things are nice. If something is green and young then it is nice.",Bob is big. Bob is furry. Bob is nice. Bob is red. Bob is smart. Bob is white. Bob is young. Dave is big. Dave is furry. Dave is smart. Dave is white. Fiona is big. Fiona is furry. Fiona is nice. Fiona is white. Fiona is young. Furry things are white. If something is red and furry then it is big.,bob is smart,True,True
"Anne is red. Anne is white. Erin is big. Erin is blue. Erin is nice. Erin is red. Erin is round. All white, red people are round.",Anne is young. Erin is quiet. Gary is young. If someone is quiet then they are young. If someone is smart then they are cold. All cold people are kind.,anne is red,True,Unknown
"Anne is red. Anne is white. Erin is big. Erin is blue. Erin is nice. Erin is red. Erin is round. All white, red people are round.",Anne is young. Erin is quiet. Gary is young. If someone is quiet then they are young. If someone is smart then they are cold. All cold people are kind.,anne is young,Unknown,True
"Anne is red. Anne is white. Erin is big. Erin is blue. Erin is nice. Erin is red. Erin is round. All white, red people are round.",Anne is young. Erin is quiet. Gary is young. If someone is quiet then they are young. If someone is smart then they are cold. All cold people are kind.,erin is big,True,True
"Bob is red. Charlie is big. Gary is not round. All big, nice people are quiet. If someone is kind then they are blue. All kind people are blue. Nice people are blue. All round people are not kind. If Bob is kind and Bob is big then Bob is quiet.",Anne is blue. Anne is furry. Anne is kind. Anne is nice. Anne is red. Anne is smart. Anne is young. Gary is blue. Gary is furry. Gary is kind. Gary is nice. Gary is red. Gary is smart. Gary is young. Blue things are nice.,bob is red,True,Unknown
"Bob is red. Charlie is big. Gary is not round. All big, nice people are quiet. If someone is kind then they are blue. All kind people are blue. Nice people are blue. All round people are not kind. If Bob is kind and Bob is big then Bob is quiet.",Anne is blue. Anne is furry. Anne is kind. Anne is nice. Anne is red. Anne is smart. Anne is young. Gary is blue. Gary is furry. Gary is kind. Gary is nice. Gary is red. Gary is smart. Gary is young. Blue things are nice.,bob is blue,Unknown,True
"Bob is red. Charlie is big. Gary is not round. All big, nice people are quiet. If someone is kind then they are blue. All kind people are blue. Nice people are blue. All round people are not kind. If Bob is kind and Bob is big then Bob is quiet.",Anne is blue. Anne is furry. Anne is kind. Anne is nice. Anne is red. Anne is smart. Anne is young. Gary is blue. Gary is furry. Gary is kind. Gary is nice. Gary is red. Gary is smart. Gary is young. Blue things are nice.,gary is round,False,False
Charlie is green. Dave is white. Harry is young. If something is red and white then it is cold. If something is red and cold then it is green. All white things are smart. If Dave is red and Dave is cold then Dave is white. If something is young and white then it is cold. If Charlie is cold and Charlie is young then Charlie is green. Green things are red. If something is young then it is green.,Bob is big. Bob is not furry. Bob is kind. Bob is nice. Bob is not red. Bob is not round. Bob is young. Erin is big. Erin is furry. Erin is not kind. Erin is nice. Erin is red. Erin is round. Erin is young. If something is young and round then it is big. If Bob is nice and Bob is not red then Bob is kind. All kind things are nice.,charlie is green,True,Unknown
Charlie is green. Dave is white. Harry is young. If something is red and white then it is cold. If something is red and cold then it is green. All white things are smart. If Dave is red and Dave is cold then Dave is white. If something is young and white then it is cold. If Charlie is cold and Charlie is young then Charlie is green. Green things are red. If something is young then it is green.,Bob is big. Bob is not furry. Bob is kind. Bob is nice. Bob is not red. Bob is not round. Bob is young. Erin is big. Erin is furry. Erin is not kind. Erin is nice. Erin is red. Erin is round. Erin is young. If something is young and round then it is big. If Bob is nice and Bob is not red then Bob is kind. All kind things are nice.,charlie is big,Unknown,True
Charlie is green. Dave is white. Harry is young. If something is red and white then it is cold. If something is red and cold then it is green. All white things are smart. If Dave is red and Dave is cold then Dave is white. If something is young and white then it is cold. If Charlie is cold and Charlie is young then Charlie is green. Green things are red. If something is young then it is green.,Bob is big. Bob is not furry. Bob is kind. Bob is nice. Bob is not red. Bob is not round. Bob is young. Erin is big. Erin is furry. Erin is not kind. Erin is nice. Erin is red. Erin is round. Erin is young. If something is young and round then it is big. If Bob is nice and Bob is not red then Bob is kind. All kind things are nice.,harry is young,True,True
"Anne is not smart. Bob is blue. Charlie is nice. Gary is young. All smart, quiet people are young. Big, smart people are quiet. If someone is smart and not nice then they are blue.","The bear is big. The bear is green. The bear is kind. The bear is not red. The bear is young. Green people are not red. Red, big people are green. Green people are young.",anne is smart,False,Unknown
"Anne is not smart. Bob is blue. Charlie is nice. Gary is young. All smart, quiet people are young. Big, smart people are quiet. If someone is smart and not nice then they are blue.","The bear is big. The bear is green. The bear is kind. The bear is not red. The bear is young. Green people are not red. Red, big people are green. Green people are young.",anne is big,Unknown,False
"Anne is not smart. Bob is blue. Charlie is nice. Gary is young. All smart, quiet people are young. Big, smart people are quiet. If someone is smart and not nice then they are blue.","The bear is big. The bear is green. The bear is kind. The bear is not red. The bear is young. Green people are not red. Red, big people are green. Green people are young.",gary is young,True,True
"Bob is blue. Bob is round. Bob is smart. Fiona is green. Fiona is kind. Fiona is round. Fiona is smart. Fiona is white. Fiona is young. Harry is green. Harry is kind. Harry is smart. If Harry is smart then Harry is green. White, kind things are round. Smart, kind things are white.","Bob is big. Bob is quiet. Bob is round. Charlie is blue. Charlie is green. Charlie is kind. Charlie is nice. Charlie is quiet. Charlie is round. Fiona is big. Fiona is blue. Fiona is green. Fiona is kind. Fiona is nice. Fiona is quiet. Fiona is round. Big, round things are kind.",bob is blue,True,Unknown
"Bob is blue. Bob is round. Bob is smart. Fiona is green. Fiona is kind. Fiona is round. Fiona is smart. Fiona is white. Fiona is young. Harry is green. Harry is kind. Harry is smart. If Harry is smart then Harry is green. White, kind things are round. Smart, kind things are white.","Bob is big. Bob is quiet. Bob is round. Charlie is blue. Charlie is green. Charlie is kind. Charlie is nice. Charlie is quiet. Charlie is round. Fiona is big. Fiona is blue. Fiona is green. Fiona is kind. Fiona is nice. Fiona is quiet. Fiona is round. Big, round things are kind.",bob is big,Unknown,True
"Bob is blue. Bob is round. Bob is smart. Fiona is green. Fiona is kind. Fiona is round. Fiona is smart. Fiona is white. Fiona is young. Harry is green. Harry is kind. Harry is smart. If Harry is smart then Harry is green. White, kind things are round. Smart, kind things are white.","Bob is big. Bob is quiet. Bob is round. Charlie is blue. Charlie is green. Charlie is kind. Charlie is nice. Charlie is quiet. Charlie is round. Fiona is big. Fiona is blue. Fiona is green. Fiona is kind. Fiona is nice. Fiona is quiet. Fiona is round. Big, round things are kind.",harry is green,True,True
The dog is round. The dog likes the rabbit. The dog visits the rabbit. The rabbit is big. The rabbit is rough. The rabbit likes the dog. The rabbit likes the squirrel. The rabbit sees the squirrel. The rabbit visits the dog. The squirrel is cold. The squirrel is nice. The squirrel likes the rabbit. If someone visits the dog then the dog does not like the squirrel. If someone visits the dog then the dog visits the squirrel. If someone visits the squirrel and they do not like the squirrel then the squirrel does not see the dog.,"Charlie is furry. Charlie is nice. Charlie is red. Charlie is rough. Charlie is round. Charlie is white. Charlie is young. Fiona is nice. Fiona is rough. Fiona is white. Fiona is young. Gary is furry. Gary is red. Gary is rough. Gary is white. Nice, red things are white. If Fiona is nice and Fiona is round then Fiona is young. If something is furry and round then it is young. If Charlie is white then Charlie is young. Rough things are round. If something is rough then it is furry.",dog is round,True,Unknown
The dog is round. The dog likes the rabbit. The dog visits the rabbit. The rabbit is big. The rabbit is rough. The rabbit likes the dog. The rabbit likes the squirrel. The rabbit sees the squirrel. The rabbit visits the dog. The squirrel is cold. The squirrel is nice. The squirrel likes the rabbit. If someone visits the dog then the dog does not like the squirrel. If someone visits the dog then the dog visits the squirrel. If someone visits the squirrel and they do not like the squirrel then the squirrel does not see the dog.,"Charlie is furry. Charlie is nice. Charlie is red. Charlie is rough. Charlie is round. Charlie is white. Charlie is young. Fiona is nice. Fiona is rough. Fiona is white. Fiona is young. Gary is furry. Gary is red. Gary is rough. Gary is white. Nice, red things are white. If Fiona is nice and Fiona is round then Fiona is young. If something is furry and round then it is young. If Charlie is white then Charlie is young. Rough things are round. If something is rough then it is furry.",dog is furry,Unknown,True
The dog is round. The dog likes the rabbit. The dog visits the rabbit. The rabbit is big. The rabbit is rough. The rabbit likes the dog. The rabbit likes the squirrel. The rabbit sees the squirrel. The rabbit visits the dog. The squirrel is cold. The squirrel is nice. The squirrel likes the rabbit. If someone visits the dog then the dog does not like the squirrel. If someone visits the dog then the dog visits the squirrel. If someone visits the squirrel and they do not like the squirrel then the squirrel does not see the dog.,"Charlie is furry. Charlie is nice. Charlie is red. Charlie is rough. Charlie is round. Charlie is white. Charlie is young. Fiona is nice. Fiona is rough. Fiona is white. Fiona is young. Gary is furry. Gary is red. Gary is rough. Gary is white. Nice, red things are white. If Fiona is nice and Fiona is round then Fiona is young. If something is furry and round then it is young. If Charlie is white then Charlie is young. Rough things are round. If something is rough then it is furry.",squirrel is cold,True,True
"Anne is quiet. Anne is round. Gary is red. Gary is young. Harry is big. Harry is green. Harry is red. All green people are red. If someone is young then they are quiet. All nice people are red. All nice, quiet people are round. If someone is big then they are young. Round people are big.","Bob is big. Bob is quiet. Bob is round. Charlie is blue. Charlie is green. Charlie is kind. Charlie is nice. Charlie is quiet. Charlie is round. Fiona is big. Fiona is blue. Fiona is green. Fiona is kind. Fiona is nice. Fiona is quiet. Fiona is round. Big, round things are kind.",anne is quiet,True,Unknown
"Anne is quiet. Anne is round. Gary is red. Gary is young. Harry is big. Harry is green. Harry is red. All green people are red. If someone is young then they are quiet. All nice people are red. All nice, quiet people are round. If someone is big then they are young. Round people are big.","Bob is big. Bob is quiet. Bob is round. Charlie is blue. Charlie is green. Charlie is kind. Charlie is nice. Charlie is quiet. Charlie is round. Fiona is big. Fiona is blue. Fiona is green. Fiona is kind. Fiona is nice. Fiona is quiet. Fiona is round. Big, round things are kind.",anne is big,True,True
"Anne is quiet. Anne is round. Gary is red. Gary is young. Harry is big. Harry is green. Harry is red. All green people are red. If someone is young then they are quiet. All nice people are red. All nice, quiet people are round. If someone is big then they are young. Round people are big.","Bob is big. Bob is quiet. Bob is round. Charlie is blue. Charlie is green. Charlie is kind. Charlie is nice. Charlie is quiet. Charlie is round. Fiona is big. Fiona is blue. Fiona is green. Fiona is kind. Fiona is nice. Fiona is quiet. Fiona is round. Big, round things are kind.",harry is big,True,True
"Anne is cold. Anne is furry. Anne is white. Bob is blue. Bob is furry. Bob is round. Fiona is furry. Fiona is green. Gary is blue. Gary is cold. Gary is furry. Gary is green. Gary is rough. Gary is round. Gary is white. If someone is rough then they are round. All white, furry people are rough.","The cow is round. If the cow is red and the cow is big then the cow is young. Round things are red. If something is young and round then it is red. If something is big and round then it is red. All young things are big. All blue, red things are young. All red things are young. If something is blue then it is round.",anne is cold,True,Unknown
"Anne is cold. Anne is furry. Anne is white. Bob is blue. Bob is furry. Bob is round. Fiona is furry. Fiona is green. Gary is blue. Gary is cold. Gary is furry. Gary is green. Gary is rough. Gary is round. Gary is white. If someone is rough then they are round. All white, furry people are rough.","The cow is round. If the cow is red and the cow is big then the cow is young. Round things are red. If something is young and round then it is red. If something is big and round then it is red. All young things are big. All blue, red things are young. All red things are young. If something is blue then it is round.",anne is round,Unknown,True
"Anne is cold. Anne is furry. Anne is white. Bob is blue. Bob is furry. Bob is round. Fiona is furry. Fiona is green. Gary is blue. Gary is cold. Gary is furry. Gary is green. Gary is rough. Gary is round. Gary is white. If someone is rough then they are round. All white, furry people are rough.","The cow is round. If the cow is red and the cow is big then the cow is young. Round things are red. If something is young and round then it is red. If something is big and round then it is red. All young things are big. All blue, red things are young. All red things are young. If something is blue then it is round.",gary is blue,True,True
Anne is blue. Anne is cold. Anne is not furry. Anne is not red. Anne is round. Anne is white. Charlie is big. Charlie is cold. Charlie is red. Charlie is round. Erin is big. Erin is not blue. Erin is not cold. Erin is red. Erin is round. If someone is red then they are furry.,"Dave is red. Fiona is not rough. Harry is blue. If someone is cold then they are nice. If someone is smart then they are not nice. All red, rough people are not nice. If someone is red then they are cold. If someone is white then they are blue. If Harry is rough and Harry is not smart then Harry is red.",anne is blue,True,Unknown
Anne is blue. Anne is cold. Anne is not furry. Anne is not red. Anne is round. Anne is white. Charlie is big. Charlie is cold. Charlie is red. Charlie is round. Erin is big. Erin is not blue. Erin is not cold. Erin is red. Erin is round. If someone is red then they are furry.,"Dave is red. Fiona is not rough. Harry is blue. If someone is cold then they are nice. If someone is smart then they are not nice. All red, rough people are not nice. If someone is red then they are cold. If someone is white then they are blue. If Harry is rough and Harry is not smart then Harry is red.",anne is red,False,True
Anne is blue. Anne is cold. Anne is not furry. Anne is not red. Anne is round. Anne is white. Charlie is big. Charlie is cold. Charlie is red. Charlie is round. Erin is big. Erin is not blue. Erin is not cold. Erin is red. Erin is round. If someone is red then they are furry.,"Dave is red. Fiona is not rough. Harry is blue. If someone is cold then they are nice. If someone is smart then they are not nice. All red, rough people are not nice. If someone is red then they are cold. If someone is white then they are blue. If Harry is rough and Harry is not smart then Harry is red.",erin is big,True,True
The cat is rough. The cat visits the mouse. The cat visits the rabbit. The mouse does not eat the cat. The mouse eats the rabbit. The mouse is not rough. The mouse visits the tiger. The rabbit is green. The rabbit sees the cat. The rabbit sees the tiger. The rabbit visits the cat. The rabbit visits the mouse. The tiger eats the rabbit. The tiger is blue. The tiger is green. The tiger visits the rabbit. If someone visits the mouse then they see the rabbit. If someone sees the rabbit then they are blue. If the mouse sees the tiger and the mouse is nice then the tiger eats the rabbit. If the rabbit does not eat the mouse then the rabbit visits the mouse. If someone sees the mouse then the mouse does not eat the tiger. All blue people are not nice. If the rabbit is not nice then the rabbit eats the tiger. If someone visits the rabbit and the rabbit eats the tiger then the rabbit eats the cat.,The bear is big. The bear is green. The bear is red. The bear sees the dog. The dog chases the tiger. The dog is blue. The dog sees the tiger. The tiger chases the bear. The tiger chases the dog. The tiger eats the bear. The tiger is blue. The tiger is green. The tiger is nice. The tiger is red. The tiger sees the dog. If something is big and it chases the tiger then the tiger eats the bear. If something eats the dog then it eats the bear. If something is big then it chases the dog. If something chases the tiger and it chases the bear then it is red. If something sees the bear then it is green. If something sees the bear and the bear is red then it is blue. If something sees the tiger and it chases the bear then the tiger sees the bear. If something eats the tiger and the tiger is red then it sees the tiger.,cat is rough,True,Unknown
The cat is rough. The cat visits the mouse. The cat visits the rabbit. The mouse does not eat the cat. The mouse eats the rabbit. The mouse is not rough. The mouse visits the tiger. The rabbit is green. The rabbit sees the cat. The rabbit sees the tiger. The rabbit visits the cat. The rabbit visits the mouse. The tiger eats the rabbit. The tiger is blue. The tiger is green. The tiger visits the rabbit. If someone visits the mouse then they see the rabbit. If someone sees the rabbit then they are blue. If the mouse sees the tiger and the mouse is nice then the tiger eats the rabbit. If the rabbit does not eat the mouse then the rabbit visits the mouse. If someone sees the mouse then the mouse does not eat the tiger. All blue people are not nice. If the rabbit is not nice then the rabbit eats the tiger. If someone visits the rabbit and the rabbit eats the tiger then the rabbit eats the cat.,The bear is big. The bear is green. The bear is red. The bear sees the dog. The dog chases the tiger. The dog is blue. The dog sees the tiger. The tiger chases the bear. The tiger chases the dog. The tiger eats the bear. The tiger is blue. The tiger is green. The tiger is nice. The tiger is red. The tiger sees the dog. If something is big and it chases the tiger then the tiger eats the bear. If something eats the dog then it eats the bear. If something is big then it chases the dog. If something chases the tiger and it chases the bear then it is red. If something sees the bear then it is green. If something sees the bear and the bear is red then it is blue. If something sees the tiger and it chases the bear then the tiger sees the bear. If something eats the tiger and the tiger is red then it sees the tiger.,cat is big,Unknown,True
The cat is rough. The cat visits the mouse. The cat visits the rabbit. The mouse does not eat the cat. The mouse eats the rabbit. The mouse is not rough. The mouse visits the tiger. The rabbit is green. The rabbit sees the cat. The rabbit sees the tiger. The rabbit visits the cat. The rabbit visits the mouse. The tiger eats the rabbit. The tiger is blue. The tiger is green. The tiger visits the rabbit. If someone visits the mouse then they see the rabbit. If someone sees the rabbit then they are blue. If the mouse sees the tiger and the mouse is nice then the tiger eats the rabbit. If the rabbit does not eat the mouse then the rabbit visits the mouse. If someone sees the mouse then the mouse does not eat the tiger. All blue people are not nice. If the rabbit is not nice then the rabbit eats the tiger. If someone visits the rabbit and the rabbit eats the tiger then the rabbit eats the cat.,The bear is big. The bear is green. The bear is red. The bear sees the dog. The dog chases the tiger. The dog is blue. The dog sees the tiger. The tiger chases the bear. The tiger chases the dog. The tiger eats the bear. The tiger is blue. The tiger is green. The tiger is nice. The tiger is red. The tiger sees the dog. If something is big and it chases the tiger then the tiger eats the bear. If something eats the dog then it eats the bear. If something is big then it chases the dog. If something chases the tiger and it chases the bear then it is red. If something sees the bear then it is green. If something sees the bear and the bear is red then it is blue. If something sees the tiger and it chases the bear then the tiger sees the bear. If something eats the tiger and the tiger is red then it sees the tiger.,tiger is blue,True,True
Charlie is big. Charlie is blue. Charlie is cold. Charlie is furry. Charlie is quiet. Charlie is round. Charlie is white. If someone is round and not blue then they are cold. All cold people are white. If Charlie is furry then Charlie is white.,"Dave is white. If Dave is furry and Dave is big then Dave is round. If Dave is cold then Dave is round. White people are cold. Cold people are blue. If someone is furry and round then they are big. All cold, round people are smart.",charlie is big,True,Unknown
Charlie is big. Charlie is blue. Charlie is cold. Charlie is furry. Charlie is quiet. Charlie is round. Charlie is white. If someone is round and not blue then they are cold. All cold people are white. If Charlie is furry then Charlie is white.,"Dave is white. If Dave is furry and Dave is big then Dave is round. If Dave is cold then Dave is round. White people are cold. Cold people are blue. If someone is furry and round then they are big. All cold, round people are smart.",charlie is white,True,True
Charlie is big. Charlie is blue. Charlie is cold. Charlie is furry. Charlie is quiet. Charlie is round. Charlie is white. If someone is round and not blue then they are cold. All cold people are white. If Charlie is furry then Charlie is white.,"Dave is white. If Dave is furry and Dave is big then Dave is round. If Dave is cold then Dave is round. White people are cold. Cold people are blue. If someone is furry and round then they are big. All cold, round people are smart.",charlie is blue,True,True
Bob is red. Bob is rough. Charlie is big. Dave is big. Dave is not blue. Dave is not furry. Dave is red. Dave is not rough. Gary is big. Gary is not blue. If Gary is blue then Gary is nice. If something is furry and not rough then it is red. If Gary is not blue then Gary is furry. All nice things are not furry. If Bob is young then Bob is furry. Blue things are young.,"Bob is big. Bob is blue. Bob is green. Bob is not kind. Charlie is nice. Fiona is blue. Fiona is kind. All nice things are blue. If something is kind and green then it is blue. If something is smart and not big then it is not blue. Cold things are not blue. All cold things are not kind. Blue, nice things are not kind. If Fiona is not smart then Fiona is nice. Blue things are not cold.",bob is red,True,Unknown
Bob is red. Bob is rough. Charlie is big. Dave is big. Dave is not blue. Dave is not furry. Dave is red. Dave is not rough. Gary is big. Gary is not blue. If Gary is blue then Gary is nice. If something is furry and not rough then it is red. If Gary is not blue then Gary is furry. All nice things are not furry. If Bob is young then Bob is furry. Blue things are young.,"Bob is big. Bob is blue. Bob is green. Bob is not kind. Charlie is nice. Fiona is blue. Fiona is kind. All nice things are blue. If something is kind and green then it is blue. If something is smart and not big then it is not blue. Cold things are not blue. All cold things are not kind. Blue, nice things are not kind. If Fiona is not smart then Fiona is nice. Blue things are not cold.",bob is big,Unknown,True
Bob is red. Bob is rough. Charlie is big. Dave is big. Dave is not blue. Dave is not furry. Dave is red. Dave is not rough. Gary is big. Gary is not blue. If Gary is blue then Gary is nice. If something is furry and not rough then it is red. If Gary is not blue then Gary is furry. All nice things are not furry. If Bob is young then Bob is furry. Blue things are young.,"Bob is big. Bob is blue. Bob is green. Bob is not kind. Charlie is nice. Fiona is blue. Fiona is kind. All nice things are blue. If something is kind and green then it is blue. If something is smart and not big then it is not blue. Cold things are not blue. All cold things are not kind. Blue, nice things are not kind. If Fiona is not smart then Fiona is nice. Blue things are not cold.",gary is big,True,True
Anne is not kind. Anne is quiet. Anne is smart. Erin is red. Erin is rough. Fiona is kind. Fiona is not rough. Harry is green. Harry is kind. Harry is quiet. All quiet people are not rough. If someone is red and not green then they are rough. Red people are not quiet.,"Charlie is nice. Dave is nice. Erin is green. Harry is big. Furry, young people are white. Nice people are not furry. If someone is big then they are blue. If Dave is furry then Dave is not young. Blue people are nice. If Dave is white and Dave is blue then Dave is nice.",anne is kind,False,Unknown
Anne is not kind. Anne is quiet. Anne is smart. Erin is red. Erin is rough. Fiona is kind. Fiona is not rough. Harry is green. Harry is kind. Harry is quiet. All quiet people are not rough. If someone is red and not green then they are rough. Red people are not quiet.,"Charlie is nice. Dave is nice. Erin is green. Harry is big. Furry, young people are white. Nice people are not furry. If someone is big then they are blue. If Dave is furry then Dave is not young. Blue people are nice. If Dave is white and Dave is blue then Dave is nice.",anne is nice,Unknown,False
Anne is not kind. Anne is quiet. Anne is smart. Erin is red. Erin is rough. Fiona is kind. Fiona is not rough. Harry is green. Harry is kind. Harry is quiet. All quiet people are not rough. If someone is red and not green then they are rough. Red people are not quiet.,"Charlie is nice. Dave is nice. Erin is green. Harry is big. Furry, young people are white. Nice people are not furry. If someone is big then they are blue. If Dave is furry then Dave is not young. Blue people are nice. If Dave is white and Dave is blue then Dave is nice.",harry is green,True,True
Dave is green. Fiona is not green. Fiona is quiet. If something is green then it is quiet. If something is green and not young then it is white. If Dave is quiet then Dave is cold.,Anne is red. Charlie is round. Dave is round. Fiona is smart. Smart people are not blue. If someone is smart and not blue then they are nice. If someone is nice then they are red.,dave is green,True,Unknown
Dave is green. Fiona is not green. Fiona is quiet. If something is green then it is quiet. If something is green and not young then it is white. If Dave is quiet then Dave is cold.,Anne is red. Charlie is round. Dave is round. Fiona is smart. Smart people are not blue. If someone is smart and not blue then they are nice. If someone is nice then they are red.,dave is red,Unknown,True
Dave is green. Fiona is not green. Fiona is quiet. If something is green then it is quiet. If something is green and not young then it is white. If Dave is quiet then Dave is cold.,Anne is red. Charlie is round. Dave is round. Fiona is smart. Smart people are not blue. If someone is smart and not blue then they are nice. If someone is nice then they are red.,fiona is green,False,False
Anne is nice. Bob is round. Bob is young. If someone is white then they are red. All nice people are white.,"Gary is red. If someone is round and red then they are cold. Red people are green. Red, green people are round.",anne is nice,True,Unknown
Anne is nice. Bob is round. Bob is young. If someone is white then they are red. All nice people are white.,"Gary is red. If someone is round and red then they are cold. Red people are green. Red, green people are round.",anne is red,Unknown,True
Anne is nice. Bob is round. Bob is young. If someone is white then they are red. All nice people are white.,"Gary is red. If someone is round and red then they are cold. Red people are green. Red, green people are round.",bob is round,True,True
"Bob is cold. Bob is green. Bob is round. Bob is smart. Bob is young. Dave is cold. Dave is nice. Dave is round. Dave is white. Dave is young. All cold, green people are white.",Anne is blue. Anne is kind. Anne is nice. Anne is young. Erin is not blue. Erin is not furry. Erin is kind. Erin is nice. Erin is quiet. Erin is smart. All kind things are quiet.,bob is cold,True,Unknown
"Bob is cold. Bob is green. Bob is round. Bob is smart. Bob is young. Dave is cold. Dave is nice. Dave is round. Dave is white. Dave is young. All cold, green people are white.",Anne is blue. Anne is kind. Anne is nice. Anne is young. Erin is not blue. Erin is not furry. Erin is kind. Erin is nice. Erin is quiet. Erin is smart. All kind things are quiet.,bob is blue,Unknown,True
"Bob is cold. Bob is green. Bob is round. Bob is smart. Bob is young. Dave is cold. Dave is nice. Dave is round. Dave is white. Dave is young. All cold, green people are white.",Anne is blue. Anne is kind. Anne is nice. Anne is young. Erin is not blue. Erin is not furry. Erin is kind. Erin is nice. Erin is quiet. Erin is smart. All kind things are quiet.,dave is cold,True,True
The cow is round. The lion needs the cow. The mouse eats the lion. If someone likes the lion then the lion eats the mouse. If the mouse likes the cow and the mouse needs the cow then the mouse eats the cow. If someone eats the cow then the cow likes the lion. If someone needs the cow then they eat the cow. If someone needs the cow and the cow is rough then the cow is big. If someone likes the lion then the lion needs the cow. All young people are not round. If someone eats the lion then they are rough.,"Anne is green. Anne is kind. Anne is round. Charlie is blue. Charlie is furry. Charlie is green. Charlie is kind. Charlie is quiet. Charlie is round. Dave is blue. Dave is quiet. Dave is red. Dave is round. Erin is blue. Erin is green. If someone is red and furry then they are blue. If someone is kind then they are quiet. Quiet, red people are blue. If Erin is furry then Erin is round. If someone is green and kind then they are quiet. If Dave is red then Dave is quiet.",cow is round,True,Unknown
