Base,Source,Question,Base_Answer,Expected_Answer
The bear eats the cat. The bear is cold. The bear is green. The bear is kind. The bear is rough. The bear sees the cat. The bear visits the cat. The cat eats the bear. The cat is blue. The cat is cold. The cat is green. The cat is kind. The cat is rough. The cat sees the bear. The cat visits the bear. If someone visits the cat and the cat visits the bear then they see the bear. If someone eats the cat and the cat visits the bear then the cat is rough. If someone visits the bear and the bear sees the cat then the cat visits the bear. If someone sees the bear and they are kind then the bear sees the cat. If someone eats the cat then they are cold. If the cat visits the bear and the cat is green then the cat is blue. If someone eats the cat then the cat is cold. If someone visits the bear then they are kind.,The cow eats the tiger. The cow is big. The cow is green. The cow is rough. The cow is young. The cow needs the tiger. The cow sees the tiger. The tiger eats the cow. The tiger is big. The tiger is cold. The tiger is green. The tiger is rough. The tiger is young. The tiger needs the cow. The tiger sees the cow. If someone needs the cow and the cow is big then they see the cow. If the tiger is young and the tiger eats the cow then the cow is cold. If someone sees the cow and they see the tiger then the cow is young. If someone eats the tiger and the tiger eats the cow then the tiger is cold. If someone eats the cow and the cow is young then the cow is big. If someone is rough and they see the tiger then they need the tiger. If someone sees the cow then they are green. If someone is cold then they are green.,bear is cold,True,True
The cow eats the squirrel. The cow is big. The cow is kind. The cow is nice. The cow is red. The cow is young. The cow likes the squirrel. The cow visits the squirrel. The squirrel eats the cow. The squirrel is big. If something visits the squirrel and it likes the cow then it likes the squirrel. If something eats the cow and it visits the squirrel then the cow is young. If something likes the cow and the cow eats the squirrel then the squirrel is nice. If something likes the cow and the cow is kind then it is red. If something eats the squirrel and it likes the cow then the squirrel visits the cow. If the squirrel visits the cow then the squirrel likes the cow. If something visits the squirrel then it is young. If something is big then it visits the squirrel.,The cat eats the squirrel. The cat is big. The cat is green. The cat is kind. The cat is nice. The cat is red. The cat needs the squirrel. The cat sees the squirrel. The squirrel does not eat the cat. The squirrel is big. The squirrel is green. The squirrel is kind. The squirrel is nice. The squirrel is red. The squirrel needs the cat. The squirrel does not see the cat. If someone is kind then they eat the squirrel. If someone is red and not nice then they need the squirrel. If someone eats the squirrel then they need the cat. If someone sees the cat then the cat is green. If the squirrel sees the cat then the squirrel needs the cat. If someone eats the squirrel and they do not need the cat then they do not eat the cat.,cow eat squirrel,True,Unknown
The cow eats the squirrel. The cow is big. The cow is kind. The cow is nice. The cow is red. The cow is young. The cow likes the squirrel. The cow visits the squirrel. The squirrel eats the cow. The squirrel is big. If something visits the squirrel and it likes the cow then it likes the squirrel. If something eats the cow and it visits the squirrel then the cow is young. If something likes the cow and the cow eats the squirrel then the squirrel is nice. If something likes the cow and the cow is kind then it is red. If something eats the squirrel and it likes the cow then the squirrel visits the cow. If the squirrel visits the cow then the squirrel likes the cow. If something visits the squirrel then it is young. If something is big then it visits the squirrel.,The cat eats the squirrel. The cat is big. The cat is green. The cat is kind. The cat is nice. The cat is red. The cat needs the squirrel. The cat sees the squirrel. The squirrel does not eat the cat. The squirrel is big. The squirrel is green. The squirrel is kind. The squirrel is nice. The squirrel is red. The squirrel needs the cat. The squirrel does not see the cat. If someone is kind then they eat the squirrel. If someone is red and not nice then they need the squirrel. If someone eats the squirrel then they need the cat. If someone sees the cat then the cat is green. If the squirrel sees the cat then the squirrel needs the cat. If someone eats the squirrel and they do not need the cat then they do not eat the cat.,cat eat squirrel,Unknown,True
The cow eats the squirrel. The cow is big. The cow is kind. The cow is nice. The cow is red. The cow is young. The cow likes the squirrel. The cow visits the squirrel. The squirrel eats the cow. The squirrel is big. If something visits the squirrel and it likes the cow then it likes the squirrel. If something eats the cow and it visits the squirrel then the cow is young. If something likes the cow and the cow eats the squirrel then the squirrel is nice. If something likes the cow and the cow is kind then it is red. If something eats the squirrel and it likes the cow then the squirrel visits the cow. If the squirrel visits the cow then the squirrel likes the cow. If something visits the squirrel then it is young. If something is big then it visits the squirrel.,The cat eats the squirrel. The cat is big. The cat is green. The cat is kind. The cat is nice. The cat is red. The cat needs the squirrel. The cat sees the squirrel. The squirrel does not eat the cat. The squirrel is big. The squirrel is green. The squirrel is kind. The squirrel is nice. The squirrel is red. The squirrel needs the cat. The squirrel does not see the cat. If someone is kind then they eat the squirrel. If someone is red and not nice then they need the squirrel. If someone eats the squirrel then they need the cat. If someone sees the cat then the cat is green. If the squirrel sees the cat then the squirrel needs the cat. If someone eats the squirrel and they do not need the cat then they do not eat the cat.,cow is big,True,True
"Gary is blue. Gary is cold. Gary is smart. Green, blue people are cold. All white people are quiet. All quiet people are smart. All white people are smart. If someone is red then they are white. All cold people are red.",The dog is round. The lion eats the dog. The lion is big. The lion is kind. The lion is young. The lion does not need the dog. The lion visits the dog. If the lion visits the dog then the dog is green.,gary is blue,True,Unknown
"Gary is blue. Gary is cold. Gary is smart. Green, blue people are cold. All white people are quiet. All quiet people are smart. All white people are smart. If someone is red then they are white. All cold people are red.",The dog is round. The lion eats the dog. The lion is big. The lion is kind. The lion is young. The lion does not need the dog. The lion visits the dog. If the lion visits the dog then the dog is green.,dog is round,Unknown,True
"Gary is blue. Gary is cold. Gary is smart. Green, blue people are cold. All white people are quiet. All quiet people are smart. All white people are smart. If someone is red then they are white. All cold people are red.",The dog is round. The lion eats the dog. The lion is big. The lion is kind. The lion is young. The lion does not need the dog. The lion visits the dog. If the lion visits the dog then the dog is green.,gary is blue,True,Unknown
The cat chases the dog. The cat chases the squirrel. The cat eats the dog. The dog chases the squirrel. The dog is kind. The dog is round. The dog sees the squirrel. The squirrel chases the cat. The squirrel chases the dog. The squirrel eats the tiger. The squirrel is kind. The squirrel is red. The squirrel sees the tiger. The tiger chases the dog. The tiger is round. If something sees the squirrel then it eats the squirrel. If something is round then it sees the squirrel.,The cow likes the squirrel. The cow does not need the squirrel. The squirrel is big. If something eats the squirrel and the squirrel is nice then the squirrel is cold. If something is nice and not young then it eats the cow. If something likes the cow and the cow needs the squirrel then the cow is not big. If something eats the squirrel and it does not eat the cow then it is big. If something is young and big then it likes the squirrel. If something likes the squirrel and the squirrel is big then the squirrel likes the cow.,cat chase dog,True,Unknown
The cat chases the dog. The cat chases the squirrel. The cat eats the dog. The dog chases the squirrel. The dog is kind. The dog is round. The dog sees the squirrel. The squirrel chases the cat. The squirrel chases the dog. The squirrel eats the tiger. The squirrel is kind. The squirrel is red. The squirrel sees the tiger. The tiger chases the dog. The tiger is round. If something sees the squirrel then it eats the squirrel. If something is round then it sees the squirrel.,The cow likes the squirrel. The cow does not need the squirrel. The squirrel is big. If something eats the squirrel and the squirrel is nice then the squirrel is cold. If something is nice and not young then it eats the cow. If something likes the cow and the cow needs the squirrel then the cow is not big. If something eats the squirrel and it does not eat the cow then it is big. If something is young and big then it likes the squirrel. If something likes the squirrel and the squirrel is big then the squirrel likes the cow.,cow like squirrel,Unknown,True
The cat chases the dog. The cat chases the squirrel. The cat eats the dog. The dog chases the squirrel. The dog is kind. The dog is round. The dog sees the squirrel. The squirrel chases the cat. The squirrel chases the dog. The squirrel eats the tiger. The squirrel is kind. The squirrel is red. The squirrel sees the tiger. The tiger chases the dog. The tiger is round. If something sees the squirrel then it eats the squirrel. If something is round then it sees the squirrel.,The cow likes the squirrel. The cow does not need the squirrel. The squirrel is big. If something eats the squirrel and the squirrel is nice then the squirrel is cold. If something is nice and not young then it eats the cow. If something likes the cow and the cow needs the squirrel then the cow is not big. If something eats the squirrel and it does not eat the cow then it is big. If something is young and big then it likes the squirrel. If something likes the squirrel and the squirrel is big then the squirrel likes the cow.,cat chase dog,True,Unknown
"Anne is big. Anne is kind. Anne is nice. Anne is not quiet. Anne is white. Gary is kind. Gary is not nice. Rough, kind things are not quiet. If Anne is nice and Anne is white then Anne is rough. If something is rough and not quiet then it is cold.",Anne is cold. Anne is kind. Anne is quiet. Charlie is cold. Charlie is not rough. Dave is cold. Dave is not quiet. Dave is rough. Harry is not kind. Harry is rough. If something is kind then it is red. Red things are nice. All nice things are cold.,anne is big,True,Unknown
"Anne is big. Anne is kind. Anne is nice. Anne is not quiet. Anne is white. Gary is kind. Gary is not nice. Rough, kind things are not quiet. If Anne is nice and Anne is white then Anne is rough. If something is rough and not quiet then it is cold.",Anne is cold. Anne is kind. Anne is quiet. Charlie is cold. Charlie is not rough. Dave is cold. Dave is not quiet. Dave is rough. Harry is not kind. Harry is rough. If something is kind then it is red. Red things are nice. All nice things are cold.,anne is cold,Unknown,True
"Anne is big. Anne is kind. Anne is nice. Anne is not quiet. Anne is white. Gary is kind. Gary is not nice. Rough, kind things are not quiet. If Anne is nice and Anne is white then Anne is rough. If something is rough and not quiet then it is cold.",Anne is cold. Anne is kind. Anne is quiet. Charlie is cold. Charlie is not rough. Dave is cold. Dave is not quiet. Dave is rough. Harry is not kind. Harry is rough. If something is kind then it is red. Red things are nice. All nice things are cold.,gary is kind,True,True
Anne is white. Bob is young. Dave is furry. Fiona is not green. Fiona is quiet. Fiona is not white. Fiona is not young. All white things are not young. If Anne is young and Anne is not white then Anne is furry.,The dog is round. The lion eats the dog. The lion is big. The lion is kind. The lion is young. The lion does not need the dog. The lion visits the dog. If the lion visits the dog then the dog is green.,anne is white,True,Unknown
Anne is white. Bob is young. Dave is furry. Fiona is not green. Fiona is quiet. Fiona is not white. Fiona is not young. All white things are not young. If Anne is young and Anne is not white then Anne is furry.,The dog is round. The lion eats the dog. The lion is big. The lion is kind. The lion is young. The lion does not need the dog. The lion visits the dog. If the lion visits the dog then the dog is green.,dog is round,Unknown,True
Anne is white. Bob is young. Dave is furry. Fiona is not green. Fiona is quiet. Fiona is not white. Fiona is not young. All white things are not young. If Anne is young and Anne is not white then Anne is furry.,The dog is round. The lion eats the dog. The lion is big. The lion is kind. The lion is young. The lion does not need the dog. The lion visits the dog. If the lion visits the dog then the dog is green.,fiona is green,False,False
Bob is kind. Bob is round. Bob is smart. Bob is white. Bob is not young. Harry is cold. Harry is not smart. All white people are round. If someone is cold then they are white.,"Anne is nice. Bob is not rough. Dave is not young. Harry is cold. All nice, big things are rough. If Anne is nice then Anne is big. If something is green then it is not nice.",bob is kind,True,Unknown
Bob is kind. Bob is round. Bob is smart. Bob is white. Bob is not young. Harry is cold. Harry is not smart. All white people are round. If someone is cold then they are white.,"Anne is nice. Bob is not rough. Dave is not young. Harry is cold. All nice, big things are rough. If Anne is nice then Anne is big. If something is green then it is not nice.",anne is nice,Unknown,True
Bob is kind. Bob is round. Bob is smart. Bob is white. Bob is not young. Harry is cold. Harry is not smart. All white people are round. If someone is cold then they are white.,"Anne is nice. Bob is not rough. Dave is not young. Harry is cold. All nice, big things are rough. If Anne is nice then Anne is big. If something is green then it is not nice.",harry is cold,True,True
Anne is big. Erin is not round. Fiona is green. Harry is green. Young people are not round. Smart people are green.,Anne is not young. Gary is round. Harry is cold. If Anne is kind then Anne is blue. All round things are cold.,anne is big,True,True
Anne is big. Erin is not round. Fiona is green. Harry is green. Young people are not round. Smart people are green.,Anne is not young. Gary is round. Harry is cold. If Anne is kind then Anne is blue. All round things are cold.,anne is not,Unknown,Unknown
Anne is big. Erin is not round. Fiona is green. Harry is green. Young people are not round. Smart people are green.,Anne is not young. Gary is round. Harry is cold. If Anne is kind then Anne is blue. All round things are cold.,harry is green,True,True
The cat eats the squirrel. The lion visits the squirrel. The rabbit chases the cat. The squirrel chases the rabbit. If something chases the squirrel then it visits the squirrel. If something visits the squirrel then it chases the cat. If the lion chases the cat and the cat is red then the lion is red. If something visits the squirrel then it does not chase the squirrel. If something visits the squirrel then it visits the lion. If something visits the rabbit and the rabbit does not visit the squirrel then the squirrel is rough.,The cat eats the cow. The cat is kind. The cat is nice. The cat is rough. The cat is round. The cat needs the cow. The cat visits the cow. The cow eats the cat. The cow is cold. The cow is round. The cow needs the cat. The cow visits the cat. If someone eats the cat then the cat visits the cow. If someone visits the cat and they visit the cow then the cat eats the cow. If someone is nice and they eat the cow then the cow needs the cat.,cat eat squirrel,True,Unknown
The cat eats the squirrel. The lion visits the squirrel. The rabbit chases the cat. The squirrel chases the rabbit. If something chases the squirrel then it visits the squirrel. If something visits the squirrel then it chases the cat. If the lion chases the cat and the cat is red then the lion is red. If something visits the squirrel then it does not chase the squirrel. If something visits the squirrel then it visits the lion. If something visits the rabbit and the rabbit does not visit the squirrel then the squirrel is rough.,The cat eats the cow. The cat is kind. The cat is nice. The cat is rough. The cat is round. The cat needs the cow. The cat visits the cow. The cow eats the cat. The cow is cold. The cow is round. The cow needs the cat. The cow visits the cat. If someone eats the cat then the cat visits the cow. If someone visits the cat and they visit the cow then the cat eats the cow. If someone is nice and they eat the cow then the cow needs the cat.,cat eat cow,Unknown,True
The cat eats the squirrel. The lion visits the squirrel. The rabbit chases the cat. The squirrel chases the rabbit. If something chases the squirrel then it visits the squirrel. If something visits the squirrel then it chases the cat. If the lion chases the cat and the cat is red then the lion is red. If something visits the squirrel then it does not chase the squirrel. If something visits the squirrel then it visits the lion. If something visits the rabbit and the rabbit does not visit the squirrel then the squirrel is rough.,The cat eats the cow. The cat is kind. The cat is nice. The cat is rough. The cat is round. The cat needs the cow. The cat visits the cow. The cow eats the cat. The cow is cold. The cow is round. The cow needs the cat. The cow visits the cat. If someone eats the cat then the cat visits the cow. If someone visits the cat and they visit the cow then the cat eats the cow. If someone is nice and they eat the cow then the cow needs the cat.,cat eat squirrel,True,Unknown
The bear is blue. The bear is young. The bear sees the squirrel. The cow sees the bear. The lion needs the squirrel. The squirrel sees the cow. The squirrel sees the lion. If something needs the lion then the lion is red. If something eats the cow then it is red. If the cow is rough and the cow needs the lion then the lion is red.,The bear is blue. The bear is round. The bear is young. The bear visits the dog. The cow sees the dog. The cow visits the mouse. The dog is rough. The mouse is blue. The mouse likes the dog. The mouse sees the dog. If the dog is round then the dog is young. If something visits the mouse then the mouse visits the bear.,bear is blue,True,True
The bear is blue. The bear is young. The bear sees the squirrel. The cow sees the bear. The lion needs the squirrel. The squirrel sees the cow. The squirrel sees the lion. If something needs the lion then the lion is red. If something eats the cow then it is red. If the cow is rough and the cow needs the lion then the lion is red.,The bear is blue. The bear is round. The bear is young. The bear visits the dog. The cow sees the dog. The cow visits the mouse. The dog is rough. The mouse is blue. The mouse likes the dog. The mouse sees the dog. If the dog is round then the dog is young. If something visits the mouse then the mouse visits the bear.,bear is blue,True,True
The bear is blue. The bear is young. The bear sees the squirrel. The cow sees the bear. The lion needs the squirrel. The squirrel sees the cow. The squirrel sees the lion. If something needs the lion then the lion is red. If something eats the cow then it is red. If the cow is rough and the cow needs the lion then the lion is red.,The bear is blue. The bear is round. The bear is young. The bear visits the dog. The cow sees the dog. The cow visits the mouse. The dog is rough. The mouse is blue. The mouse likes the dog. The mouse sees the dog. If the dog is round then the dog is young. If something visits the mouse then the mouse visits the bear.,squirrel see cow,True,True
The dog likes the squirrel. The mouse is not kind. The squirrel needs the dog. If something likes the dog and it does not need the dog then the dog needs the squirrel. If something visits the mouse then it likes the mouse. If something visits the dog then it likes the mouse. If something needs the squirrel and the squirrel does not need the dog then the squirrel likes the mouse. If something likes the mouse and it likes the squirrel then the squirrel likes the dog. If something likes the squirrel then it visits the mouse. If something needs the squirrel then the squirrel does not need the mouse. If something visits the squirrel and the squirrel does not visit the mouse then the squirrel needs the mouse.,The bear chases the cow. The bear chases the rabbit. The bear eats the rabbit. The bear is blue. The bear is cold. The bear visits the cow. The cow chases the rabbit. The cow does not eat the rabbit. The cow is cold. The cow is kind. The rabbit chases the bear. The rabbit does not chase the cow. The rabbit eats the bear. The rabbit eats the cow. The rabbit is kind. The rabbit does not visit the cow. If someone eats the rabbit and the rabbit does not visit the cow then the rabbit is blue. If the cow visits the bear and the bear eats the rabbit then the cow does not eat the rabbit.,dog like squirrel,True,Unknown
The dog likes the squirrel. The mouse is not kind. The squirrel needs the dog. If something likes the dog and it does not need the dog then the dog needs the squirrel. If something visits the mouse then it likes the mouse. If something visits the dog then it likes the mouse. If something needs the squirrel and the squirrel does not need the dog then the squirrel likes the mouse. If something likes the mouse and it likes the squirrel then the squirrel likes the dog. If something likes the squirrel then it visits the mouse. If something needs the squirrel then the squirrel does not need the mouse. If something visits the squirrel and the squirrel does not visit the mouse then the squirrel needs the mouse.,The bear chases the cow. The bear chases the rabbit. The bear eats the rabbit. The bear is blue. The bear is cold. The bear visits the cow. The cow chases the rabbit. The cow does not eat the rabbit. The cow is cold. The cow is kind. The rabbit chases the bear. The rabbit does not chase the cow. The rabbit eats the bear. The rabbit eats the cow. The rabbit is kind. The rabbit does not visit the cow. If someone eats the rabbit and the rabbit does not visit the cow then the rabbit is blue. If the cow visits the bear and the bear eats the rabbit then the cow does not eat the rabbit.,bear chase cow,Unknown,True
The dog likes the squirrel. The mouse is not kind. The squirrel needs the dog. If something likes the dog and it does not need the dog then the dog needs the squirrel. If something visits the mouse then it likes the mouse. If something visits the dog then it likes the mouse. If something needs the squirrel and the squirrel does not need the dog then the squirrel likes the mouse. If something likes the mouse and it likes the squirrel then the squirrel likes the dog. If something likes the squirrel then it visits the mouse. If something needs the squirrel then the squirrel does not need the mouse. If something visits the squirrel and the squirrel does not visit the mouse then the squirrel needs the mouse.,The bear chases the cow. The bear chases the rabbit. The bear eats the rabbit. The bear is blue. The bear is cold. The bear visits the cow. The cow chases the rabbit. The cow does not eat the rabbit. The cow is cold. The cow is kind. The rabbit chases the bear. The rabbit does not chase the cow. The rabbit eats the bear. The rabbit eats the cow. The rabbit is kind. The rabbit does not visit the cow. If someone eats the rabbit and the rabbit does not visit the cow then the rabbit is blue. If the cow visits the bear and the bear eats the rabbit then the cow does not eat the rabbit.,dog like squirrel,True,Unknown
"Charlie is cold. Charlie is furry. Charlie is red. Charlie is round. Charlie is smart. Charlie is white. Erin is furry. If Erin is red and Erin is round then Erin is white. All round, smart people are white. All cold people are kind.","Dave is white. If Dave is furry and Dave is big then Dave is round. If Dave is cold then Dave is round. White people are cold. Cold people are blue. If someone is furry and round then they are big. All cold, round people are smart.",charlie is cold,True,Unknown
"Charlie is cold. Charlie is furry. Charlie is red. Charlie is round. Charlie is smart. Charlie is white. Erin is furry. If Erin is red and Erin is round then Erin is white. All round, smart people are white. All cold people are kind.","Dave is white. If Dave is furry and Dave is big then Dave is round. If Dave is cold then Dave is round. White people are cold. Cold people are blue. If someone is furry and round then they are big. All cold, round people are smart.",dave is white,Unknown,True
"Charlie is cold. Charlie is furry. Charlie is red. Charlie is round. Charlie is smart. Charlie is white. Erin is furry. If Erin is red and Erin is round then Erin is white. All round, smart people are white. All cold people are kind.","Dave is white. If Dave is furry and Dave is big then Dave is round. If Dave is cold then Dave is round. White people are cold. Cold people are blue. If someone is furry and round then they are big. All cold, round people are smart.",erin is furry,True,True
Bob is blue. Bob is cold. Bob is furry. Bob is not kind. Bob is nice. Bob is white. Charlie is blue. Charlie is cold. Charlie is nice. Charlie is white. Gary is not blue. Gary is furry. Harry is not blue. Harry is cold. Harry is kind. Harry is white. If something is kind then it is white.,Dave is furry. Dave is kind. Dave is not nice. Dave is quiet. Dave is red. Dave is round. Dave is smart. Fiona is furry. Fiona is kind. Fiona is nice. Fiona is not red. Fiona is smart. If someone is furry and not smart then they are not red. If someone is smart and not red then they are not quiet.,bob is blue,True,Unknown
Bob is blue. Bob is cold. Bob is furry. Bob is not kind. Bob is nice. Bob is white. Charlie is blue. Charlie is cold. Charlie is nice. Charlie is white. Gary is not blue. Gary is furry. Harry is not blue. Harry is cold. Harry is kind. Harry is white. If something is kind then it is white.,Dave is furry. Dave is kind. Dave is not nice. Dave is quiet. Dave is red. Dave is round. Dave is smart. Fiona is furry. Fiona is kind. Fiona is nice. Fiona is not red. Fiona is smart. If someone is furry and not smart then they are not red. If someone is smart and not red then they are not quiet.,dave is furry,Unknown,True
Bob is blue. Bob is cold. Bob is furry. Bob is not kind. Bob is nice. Bob is white. Charlie is blue. Charlie is cold. Charlie is nice. Charlie is white. Gary is not blue. Gary is furry. Harry is not blue. Harry is cold. Harry is kind. Harry is white. If something is kind then it is white.,Dave is furry. Dave is kind. Dave is not nice. Dave is quiet. Dave is red. Dave is round. Dave is smart. Fiona is furry. Fiona is kind. Fiona is nice. Fiona is not red. Fiona is smart. If someone is furry and not smart then they are not red. If someone is smart and not red then they are not quiet.,harry is blue,False,False
Charlie is big. Charlie is blue. Charlie is not cold. Charlie is furry. Charlie is green. Charlie is quiet. Charlie is red. If someone is cold then they are blue. If someone is quiet and green then they are red. If someone is cold then they are not red.,Bob is blue. Bob is cold. Bob is quiet. Bob is rough. Fiona is cold. Fiona is furry. Fiona is not quiet. Fiona is rough. Gary is big. Harry is blue. Harry is furry. Harry is not kind. If something is cold then it is furry.,charlie is big,True,Unknown
Charlie is big. Charlie is blue. Charlie is not cold. Charlie is furry. Charlie is green. Charlie is quiet. Charlie is red. If someone is cold then they are blue. If someone is quiet and green then they are red. If someone is cold then they are not red.,Bob is blue. Bob is cold. Bob is quiet. Bob is rough. Fiona is cold. Fiona is furry. Fiona is not quiet. Fiona is rough. Gary is big. Harry is blue. Harry is furry. Harry is not kind. If something is cold then it is furry.,bob is blue,Unknown,True
Charlie is big. Charlie is blue. Charlie is not cold. Charlie is furry. Charlie is green. Charlie is quiet. Charlie is red. If someone is cold then they are blue. If someone is quiet and green then they are red. If someone is cold then they are not red.,Bob is blue. Bob is cold. Bob is quiet. Bob is rough. Fiona is cold. Fiona is furry. Fiona is not quiet. Fiona is rough. Gary is big. Harry is blue. Harry is furry. Harry is not kind. If something is cold then it is furry.,charlie is big,True,Unknown
The bear visits the cow. The cow eats the squirrel. The cow likes the bear. The cow likes the lion. The cow visits the squirrel. The lion eats the bear. The lion eats the cow. The lion eats the squirrel. The lion visits the bear. The squirrel likes the bear. If something visits the bear and the bear does not eat the squirrel then the bear eats the cow. If the bear is nice then the bear does not visit the cow. If something is young and nice then it visits the cow. If something is blue and not nice then it likes the cow. If something eats the bear and it does not like the squirrel then it is young. If something likes the bear then the bear does not like the cow.,The cow sees the mouse. The cow visits the rabbit. The lion is green. The lion is kind. The mouse sees the rabbit. The rabbit likes the cow. The rabbit sees the mouse. If something sees the mouse then it likes the rabbit. If something visits the lion and it sees the cow then the cow likes the rabbit. If something is kind then it visits the mouse. If the cow likes the mouse and the mouse visits the rabbit then the mouse likes the rabbit. If the cow likes the lion and the lion is rough then the lion visits the cow. If something visits the cow then the cow visits the lion. If something sees the rabbit then the rabbit is kind. If the lion visits the mouse then the lion is rough.,bear visit cow,True,Unknown
The bear visits the cow. The cow eats the squirrel. The cow likes the bear. The cow likes the lion. The cow visits the squirrel. The lion eats the bear. The lion eats the cow. The lion eats the squirrel. The lion visits the bear. The squirrel likes the bear. If something visits the bear and the bear does not eat the squirrel then the bear eats the cow. If the bear is nice then the bear does not visit the cow. If something is young and nice then it visits the cow. If something is blue and not nice then it likes the cow. If something eats the bear and it does not like the squirrel then it is young. If something likes the bear then the bear does not like the cow.,The cow sees the mouse. The cow visits the rabbit. The lion is green. The lion is kind. The mouse sees the rabbit. The rabbit likes the cow. The rabbit sees the mouse. If something sees the mouse then it likes the rabbit. If something visits the lion and it sees the cow then the cow likes the rabbit. If something is kind then it visits the mouse. If the cow likes the mouse and the mouse visits the rabbit then the mouse likes the rabbit. If the cow likes the lion and the lion is rough then the lion visits the cow. If something visits the cow then the cow visits the lion. If something sees the rabbit then the rabbit is kind. If the lion visits the mouse then the lion is rough.,cow see mouse,Unknown,True
The bear visits the cow. The cow eats the squirrel. The cow likes the bear. The cow likes the lion. The cow visits the squirrel. The lion eats the bear. The lion eats the cow. The lion eats the squirrel. The lion visits the bear. The squirrel likes the bear. If something visits the bear and the bear does not eat the squirrel then the bear eats the cow. If the bear is nice then the bear does not visit the cow. If something is young and nice then it visits the cow. If something is blue and not nice then it likes the cow. If something eats the bear and it does not like the squirrel then it is young. If something likes the bear then the bear does not like the cow.,The cow sees the mouse. The cow visits the rabbit. The lion is green. The lion is kind. The mouse sees the rabbit. The rabbit likes the cow. The rabbit sees the mouse. If something sees the mouse then it likes the rabbit. If something visits the lion and it sees the cow then the cow likes the rabbit. If something is kind then it visits the mouse. If the cow likes the mouse and the mouse visits the rabbit then the mouse likes the rabbit. If the cow likes the lion and the lion is rough then the lion visits the cow. If something visits the cow then the cow visits the lion. If something sees the rabbit then the rabbit is kind. If the lion visits the mouse then the lion is rough.,bear visit cow,True,Unknown
"Anne is green. Bob is cold. Bob is green. Erin is green. Erin is round. Gary is furry. Gary is not green. Round, green people are cold. If someone is round and cold then they are nice.","The cow is cold. The cow is kind. The cow is not rough. The cow is round. The cow is young. If something is young then it is kind. Cold things are round. Round, rough things are cold.",anne is green,True,Unknown
"Anne is green. Bob is cold. Bob is green. Erin is green. Erin is round. Gary is furry. Gary is not green. Round, green people are cold. If someone is round and cold then they are nice.","The cow is cold. The cow is kind. The cow is not rough. The cow is round. The cow is young. If something is young then it is kind. Cold things are round. Round, rough things are cold.",cow is cold,Unknown,True
"Anne is green. Bob is cold. Bob is green. Erin is green. Erin is round. Gary is furry. Gary is not green. Round, green people are cold. If someone is round and cold then they are nice.","The cow is cold. The cow is kind. The cow is not rough. The cow is round. The cow is young. If something is young then it is kind. Cold things are round. Round, rough things are cold.",gary is furry,True,True
The cow eats the dog. The cow eats the squirrel. The cow is big. The cow is not blue. The cow is cold. The cow is green. The dog is cold. The dog is green. The dog needs the cow. The dog visits the squirrel. The squirrel eats the cow. The squirrel is rough. If something needs the dog then the dog is blue. If something eats the cow and it is rough then it is not big.,The bear needs the mouse. The dog likes the mouse. The lion needs the bear. The mouse eats the dog. If something eats the mouse then the mouse needs the lion. If something is kind then it needs the dog. If something likes the lion and it needs the mouse then it needs the dog. All big things are blue. If something eats the mouse then the mouse needs the dog. If the dog is big then the dog eats the bear.,cow eat dog,True,Unknown
The cow eats the dog. The cow eats the squirrel. The cow is big. The cow is not blue. The cow is cold. The cow is green. The dog is cold. The dog is green. The dog needs the cow. The dog visits the squirrel. The squirrel eats the cow. The squirrel is rough. If something needs the dog then the dog is blue. If something eats the cow and it is rough then it is not big.,The bear needs the mouse. The dog likes the mouse. The lion needs the bear. The mouse eats the dog. If something eats the mouse then the mouse needs the lion. If something is kind then it needs the dog. If something likes the lion and it needs the mouse then it needs the dog. All big things are blue. If something eats the mouse then the mouse needs the dog. If the dog is big then the dog eats the bear.,bear need mouse,Unknown,True
The cow eats the dog. The cow eats the squirrel. The cow is big. The cow is not blue. The cow is cold. The cow is green. The dog is cold. The dog is green. The dog needs the cow. The dog visits the squirrel. The squirrel eats the cow. The squirrel is rough. If something needs the dog then the dog is blue. If something eats the cow and it is rough then it is not big.,The bear needs the mouse. The dog likes the mouse. The lion needs the bear. The mouse eats the dog. If something eats the mouse then the mouse needs the lion. If something is kind then it needs the dog. If something likes the lion and it needs the mouse then it needs the dog. All big things are blue. If something eats the mouse then the mouse needs the dog. If the dog is big then the dog eats the bear.,cow is big,True,True
The dog chases the lion. The dog is rough. The lion needs the dog. All big people are cold. If the dog chases the lion then the lion likes the dog. If someone likes the lion then they chase the dog. If someone chases the dog then they like the lion. If someone is red and not cold then they do not need the dog. If someone likes the dog then the dog likes the lion. If someone is big and they need the dog then the dog does not like the lion. If someone chases the dog and they are big then they are rough.,The cow does not need the lion. The lion chases the cow. The rabbit needs the cow. If someone is young then they need the cow. If the lion needs the rabbit then the rabbit needs the lion. If someone chases the rabbit then the rabbit is nice. If someone is nice and they do not eat the lion then they are not red. If the rabbit chases the lion then the lion is red. If someone chases the cow then the cow is round. If someone is red and not nice then they chase the cow. If someone is round then they chase the lion.,dog chase lion,True,Unknown
